"","Sample_ID","PCoA1","PCoA2","Host"
"88","T1900044630_TS20190096",0.208014258003793,-0.0360828080834688,"TS"
"89","T1900044631_TS20190097",0.161499205291729,0.0134595769207487,"TS"
"90","T1900044632_TS20190098",0.198147714147536,0.00746490336824624,"TS"
"91","T1900044633_TS20190099",0.154115873594883,0.0302228144078629,"TS"
"92","T1900044634_TS20190100",0.207080841554659,-0.013784569396268,"TS"
"93","T1900044635_TS20190101",0.201515668698469,-0.0173310251093189,"TS"
"94","T1900044636_TS20190102",0.173149538627386,0.0158064130718554,"TS"
"95","T1900044637_TS20190103",0.202167541363674,-0.0240235309480046,"TS"
"96","T1900044638_TS20190104",0.177085906531441,-0.00166503286975136,"TS"
"97","T1900044639_TS20190105",0.152849656019275,0.0432172641046478,"TS"
"98","T1900044640_TS20190106",0.134878402215692,0.0379429612178064,"TS"
"99","T1900044641_TS20190107",0.174340997236963,0.000403818648270596,"TS"
"100","T1900044642_TS20190108",0.184578377235645,0.0102364173711995,"TS"
"101","T1900044643_TS20190109",0.201830333320397,-0.0277027875336471,"TS"
"102","T1900044644_TS20190110",0.191408408656464,0.00674394908194772,"TS"
"103","T1900044645_TS20190111",0.211106119685355,-0.0369380318983883,"TS"
"104","T1900044646_TS20190112",0.175400617423246,0.0213056088115239,"TS"
"105","T1900044647_TS20190113",0.162312225191565,-0.0124529652600631,"TS"
"106","T1900044648_TS20190114",0.208074319224818,-0.0360394033242925,"TS"
"107","T1900044649_TS20190115",0.196116030053235,-0.0176931875742454,"TS"
"108","T1900044650_TS20190116",0.216094370941961,-0.0334754309141765,"TS"
"109","T1900044651_TS20190117",0.15117644901917,0.0198092233548468,"TS"
"110","T1900044652_TS20190118",0.183762791256517,-0.023338960164255,"TS"
"111","T1900044653_TS20190119",0.199772968707923,-0.00844480384293303,"TS"
"112","T1900044654_TS20190120",0.237250964792193,-0.0490050266676754,"TS"
"113","T1900044655_TS20190121",0.318576854830745,-0.193986005873148,"TS"
"114","T1900044657_TS20190123",0.300106694640377,-0.178854096053713,"TS"
"115","T1900044659_TS20190125",0.305737488480325,-0.161063683377052,"TS"
"116","T1900044660_TS20190126",0.156928722324121,-0.084178741034673,"TS"
"117","T1900044661_TS20190127",0.313202855134483,-0.204799640923798,"TS"
"118","T1900044663_TS20190129",0.306880919494962,-0.213511792734529,"TS"
"119","T1900044664_TS20190130",0.306789054958456,-0.213833028135124,"TS"
"120","T1900044665_TS20190131",0.248957759627489,-0.190032724622816,"TS"
"121","T1900044666_TS20190132",0.318001628981295,-0.191142279581221,"TS"
"122","T1900044669_TS20190135",0.2803853372196,-0.188758817324182,"TS"
"123","T1900044670_TS20190136",0.312700913348769,-0.204128032551264,"TS"
"124","T1900044671_TS20190137",0.310058963603171,-0.203158699680882,"TS"
"125","T1900044672_TS20190138",0.287813031721166,-0.19331591513872,"TS"
"126","T1900044673_TS20190139",0.154370719902122,-0.0861251733790174,"TS"
"127","T1900044674_TS20190140",0.307484810043917,-0.161094431774815,"TS"
"128","T1900044676_TS20190142",0.304751923890424,-0.18311445290524,"TS"
"129","T1900044677_TS20190143",0.297658418076804,-0.184641639338352,"TS"
"130","T1900044678_TS20190144",0.301819557693135,-0.188480309417814,"TS"
"131","T1900044679_TS20190145",0.302870757947627,-0.182831488462881,"TS"
"132","T1900044680_TS20190146",0.253549864075318,-0.159368769732552,"TS"
"133","T1900044681_TS20190147",0.276941243828213,-0.187041818151795,"TS"
"134","T1900044682_TS20190148",0.304148131985473,-0.160310867666285,"TS"
"135","T1900044683_TS20190149",0.157315047777351,-0.0837380190489377,"TS"
"136","T1900044684_TS20190150",0.187517692489953,-0.162653112215256,"TS"
"137","T1900044685_TS20190151",0.292423789339616,-0.207775672480606,"TS"
"138","T1900044686_TS20190152",0.10701426501149,-0.0106684486107726,"TS"
"139","T1900044687_TS20190153",0.226709282811882,-0.169765175411369,"TS"
"140","T1900044688_TS20190154",0.0627269243663301,0.0555790451999682,"TS"
"141","T1900044689_TS20190155",0.310880236953127,-0.21973839078306,"TS"
"142","T1900044690_TS20190156",0.270452253649752,-0.180161229344224,"TS"
"143","T1900044691_TS20190157",0.260250828919229,-0.196883373971685,"TS"
"144","T1900044692_TS20190158",0.120755595787599,-0.0262021535083898,"TS"
"145","T1900044693_TS20190159",0.290279024686842,-0.180715463927053,"TS"
"146","T1900044694_TS20190160",0.0614449307990001,0.0554028484492858,"TS"
"147","T1900044695_TS20190161",0.30526687314327,-0.217302295112566,"TS"
"148","T1900044696_TS20190162",0.278262425347348,-0.195032994561537,"TS"
"149","T1900044697_TS20190163",0.165567517424581,-0.0762506494999187,"TS"
"150","T1900044698_TS20190164",0.257983557567708,-0.190760098979938,"TS"
"151","T1900044699_TS20190165",0.270388212717835,-0.197999081280126,"TS"
"152","T1900044700_TS20190166",0.290946932339256,-0.186536851610043,"TS"
"153","T1900044701_TS20190167",0.127926464956665,-0.0695566935595173,"TS"
"154","T1900044702_TS20190168",0.273398977871089,-0.205304223619441,"TS"
"155","T1900044703_TS20190169",0.121727006256011,-0.0195409033962232,"TS"
"156","T1900044705_TS20190171",0.267840460691306,-0.186543105300539,"TS"
"157","T1900044706_TS20190172",0.269672571178546,-0.202795313788822,"TS"
"158","T1900044708_TS20190174",0.265641372983696,-0.143515838578496,"TS"
"159","T1900044709_TS20190175",0.294812192026765,-0.188270155220945,"TS"
"160","T1900044711_TS20190177",0.257110816782228,-0.164870225467716,"TS"
"161","T1900044713_TS20190179",0.273388097347072,-0.138775455558795,"TS"
"162","T1900044714_TS20190180",0.234011902968527,-0.112522285430547,"TS"
"163","T1900044715_TS20190181",0.276166939380832,-0.1785284328709,"TS"
"164","T1900044716_TS20190182",0.295948737982793,-0.185752479534605,"TS"
"165","T1900044717_TS20190183",0.273493723250126,-0.136370399864708,"TS"
"166","T1900044718_TS20190184",0.245219228482276,-0.200143774972796,"TS"
"167","T1900044719_TS20190185",0.300362825955184,-0.178505690135571,"TS"
"168","T1900044720_TS20190186",0.253461289734941,-0.147036618424763,"TS"
"169","T1900044722_TS20190188",0.268655806327685,-0.1274258439304,"TS"
"170","T1900044723_TS20190189",0.254218421535792,-0.150204402116418,"TS"
"171","T1900044724_TS20190190",0.244090877784144,-0.200427517838647,"TS"
"172","T1900044725_TS20190191",0.270946880001717,-0.130763659554536,"TS"
"173","T1900044726_TS20190192",0.300140666019306,-0.204380106932762,"TS"
"174","T1900044727_TS20190193",0.306226302391605,-0.201438569129807,"TS"
"175","T1900044728_TS20190194",0.282534217135808,-0.1776815591258,"TS"
"176","T1900044729_TS20190195",0.268793733794014,-0.129733584691283,"TS"
"177","T1900044730_TS20190196",0.267558266396049,-0.126822279075116,"TS"
"178","T1900044731_TS20190197",0.303728625983196,-0.206508960800542,"TS"
"179","T1900044732_TS20190198",0.299661955460015,-0.191853678824905,"TS"
"180","T1900044734_TS20190200",0.287254650057344,-0.191061367031244,"TS"
"181","T1900044735_TS20190201",0.241377621173117,-0.199087626880483,"TS"
"182","T1900044736_TS20190202",0.254930284111822,-0.165106868244747,"TS"
"183","T1900044737_TS20190203",0.275435789189915,-0.168875121326615,"TS"
"184","T1900044738_TS20190204",0.246660013019201,-0.202822477844169,"TS"
"185","T1900044739_TS20190205",0.274022613247651,-0.136421455991786,"TS"
"186","T1900044740_TS20190206",0.265123924249587,-0.140877971152405,"TS"
"187","T1900044741_TS20190207",0.244557479447604,-0.1368708761138,"TS"
"188","T1900044742_TS20190208",0.251659802553897,-0.149117702852907,"TS"
"189","T1900044743_TS20190209",0.299035551096091,-0.149010920424037,"TS"
"190","T1900044744_TS20190210",0.291163185572619,-0.194456117788692,"TS"
"191","T1900044745_TS20190211",0.292433243683962,-0.195831039534175,"TS"
"192","T1900044746_TS20190212",0.282831345412116,-0.162822780529433,"TS"
"193","T1900044747_TS20190213",0.254655313397923,-0.15064121049371,"TS"
"194","T1900044748_TS20190414",0.293779863165906,-0.193799450786745,"TS"
"195","T1900044749_TS20190415",0.253792161056251,-0.173126735032183,"TS"
"196","T1900044750_TS20190416",0.304961818622414,-0.194251793241255,"TS"
"197","T1900044751_TS20190417",0.251269229192896,-0.14031129534976,"TS"
"198","T1900044752_TS20190418",0.269333627493382,-0.145405975526082,"TS"
"199","T1900044754_TS20190420",0.260660282276279,-0.159728915305818,"TS"
"200","T1900044755_TS20190421",0.267696908596772,-0.164911985702237,"TS"
"201","T1900044756_TS20190222",0.290663705864049,-0.171219807108373,"TS"
"202","T1900044757_TS20190223",0.22680737389794,-0.0598688432382419,"TS"
"203","T1900044758_TS20190224",0.288366831905329,-0.165503498747836,"TS"
"204","T1900044759_TS20190225",0.278172367881384,-0.15044159144995,"TS"
"205","T1900044760_TS20190226",0.30195094156565,-0.164268732991383,"TS"
"206","T1900044761_TS20190227",0.294637470000941,-0.15863384455864,"TS"
"207","T1900044762_TS20190228",0.297138250569361,-0.144550648666726,"TS"
"208","T1900044763_TS20190229",0.23282538755497,-0.0817739155228263,"TS"
"209","T1900044764_TS20190230",0.286102635951856,-0.16305611574565,"TS"
"210","T1900044765_TS20190231",0.26414932980499,-0.121685339797852,"TS"
"211","T1900044766_TS20190232",0.295566698862388,-0.159420759943999,"TS"
"212","T1900044767_TS20190233",0.293997962944094,-0.14091231904785,"TS"
"213","T1900044768_TS20190234",0.280965572625162,-0.132139604274458,"TS"
"214","T1900044769_TS20190235",0.298313548107443,-0.172001765607161,"TS"
"215","T1900044770_TS20190236",0.282578387087219,-0.120347309560227,"TS"
"216","T1900044771_TS20190237",0.30192449521865,-0.188768374133844,"TS"
"217","T1900044772_TS20190238",0.29533909986015,-0.142729765366808,"TS"
"218","T1900044773_TS20190239",0.294172374048768,-0.141615058102928,"TS"
"219","T1900044774_TS20190240",0.284001799137023,-0.132861793158563,"TS"
"220","T1900044775_TS20190241",0.293532577772509,-0.157800613715336,"TS"
"221","T1900044776_TS20190242",0.280624796862007,-0.121925852341124,"TS"
"222","T1900044777_TS20190243",0.273997148392893,-0.133415064629981,"TS"
"223","T1900044778_TS20190244",0.281941805022289,-0.138370858566017,"TS"
"224","T1900044779_TS20190245",0.285909928784601,-0.116171075267948,"TS"
"225","T1900044780_TS20190246",0.309457398599837,-0.181608173985813,"TS"
"226","T1900044781_TS20190247",0.29174238550781,-0.176389125478747,"TS"
"227","T1900044782_TS20190248",0.262566010712139,-0.102668968154514,"TS"
"228","T1900044783_TS20190249",0.286641969397047,-0.126117161361551,"TS"
"229","T1900044784_TS20190250",0.27884950830939,-0.138722715231601,"TS"
"230","T1900044785_TS20190251",0.257833537750126,-0.129514402871317,"TS"
"231","T1900044786_TS20190252",0.296410089502995,-0.17129151740433,"TS"
"232","T1900044787_TS20190253",0.287112183254164,-0.16893862927074,"TS"
"233","T1900044788_TS20190254",0.324959852212511,-0.187661293025197,"TS"
"234","T1900044789_TS20190255",0.305590557325072,-0.213380796335198,"TS"
"235","T1900044790_TS20190256",0.318485620126544,-0.217388451981463,"TS"
"236","T1900044791_TS20190257",0.321451246130205,-0.219697565988391,"TS"
"237","T1900044792_TS20190258",0.323345199405846,-0.21189814722286,"TS"
"238","T1900044793_TS20190259",0.32158619266214,-0.218448679679191,"TS"
"239","T1900044794_TS20190260",0.286104090521297,-0.181305551228403,"TS"
"240","T1900044795_TS20190261",0.292285392511532,-0.207348495360766,"TS"
"241","T1900044796_TS20190262",0.290853807490412,-0.173944321594538,"TS"
"242","T1900044797_TS20190263",0.310133250249429,-0.194165947516387,"TS"
"243","T1900044798_TS20190264",0.29177093766223,-0.182157866808274,"TS"
"244","T1900044799_TS20190265",0.27805128221394,-0.177069703348929,"TS"
"245","T1900044800_TS20190266",0.30789556392314,-0.1889506397716,"TS"
"246","T1900044801_TS20190267",0.319589188732813,-0.21608016109858,"TS"
"247","T1900044802_TS20190268",0.294735962829931,-0.180000827290104,"TS"
"248","T1900044803_TS20190269",0.325952083222776,-0.213222378313029,"TS"
"249","T1900044804_TS20190270",0.311878119803111,-0.22207957495988,"TS"
"250","T1900044805_TS20190271",0.311432318430843,-0.175634175026002,"TS"
"251","T1900044806_TS20190272",0.318255234966571,-0.204525087995328,"TS"
"252","T1900044807_TS20190273",0.313358236760303,-0.203747434546171,"TS"
"253","T1900044808_TS20190274",0.320807785389442,-0.212872952491969,"TS"
"254","T1900044809_TS20190275",0.277444733984409,-0.176142343776804,"TS"
"255","T1900044810_TS20190276",0.317708199070225,-0.203187862362245,"TS"
"256","T1900044811_TS20190277",0.286641833931535,-0.170333862704483,"TS"
"257","T1900044812_TS20190278",0.322356381547708,-0.228470798154915,"TS"
"258","T1900044813_TS20190279",0.332147326599403,-0.20581593786885,"TS"
"259","T1900044814_TS20190280",0.298522075572899,-0.210969025763122,"TS"
"260","T1900044815_TS20190281",0.322563177435005,-0.216349835949801,"TS"
"261","T1900044816_TS20190282",0.322357689765909,-0.210949823488116,"TS"
"262","T1900044817_TS20190283",0.336410689997381,-0.205809157230035,"TS"
"263","T1900044818_TS20190284",0.304613418239366,-0.190663301069931,"TS"
"264","T1900044819_TS20190285",0.30984417767403,-0.21003026191413,"TS"
"265","T1900044820_TS20190286",0.313120195208495,-0.218133243052885,"TS"
"266","T1900044821_TS20190287",0.312886571330353,-0.248494351437652,"TS"
"267","T1900044822_TS20190288",0.30492988127139,-0.168617117746603,"TS"
"268","T1900044823_TS20190289",0.321500656134038,-0.204496967543079,"TS"
"269","T1900044824_TS20190290",0.307138053671021,-0.245074790166283,"TS"
"270","T1900044825_TS20190291",0.293225068379004,-0.179080986809265,"TS"
"271","T1900044826_TS20190292",0.275925463515343,-0.217168989100788,"TS"
"272","T1900044827_TS20190293",0.33158475008372,-0.205391402918752,"TS"
"273","T1900044828_TS20190294",0.260135108688675,-0.117754162123846,"TS"
"274","T1900044829_TS20190295",0.26403800220004,-0.173542147488667,"TS"
"275","T1900044830_TS20190296",0.260441342216168,-0.116905422860448,"TS"
"276","T1900044831_TS20190297",0.273990960479916,-0.147381089352731,"TS"
"277","T1900044832_TS20190298",0.300472400829641,-0.174417024888672,"TS"
"278","T1900044833_TS20190299",0.276048892459602,-0.148281746470236,"TS"
"279","T1900044834_TS20190300",0.259828604696647,-0.151983508034679,"TS"
"280","T1900044835_TS20190301",0.244789610298295,-0.171695625461031,"TS"
"281","T1900044836_TS20190302",0.257143967353974,-0.150516598459945,"TS"
"282","T1900044837_TS20190303",0.280888986299188,-0.135863299104106,"TS"
"283","T1900044838_TS20190304",0.259809997157573,-0.174747631513685,"TS"
"284","T1900044839_TS20190305",0.29370153816377,-0.151523485660986,"TS"
"285","T1900044840_TS20190306",0.261049924129125,-0.11827775053485,"TS"
"286","T1900044841_TS20190307",0.262433200548095,-0.118709516022639,"TS"
"287","T1900044842_TS20190308",0.253538400321582,-0.135246898794347,"TS"
"288","T1900044843_TS20190309",0.270204131397657,-0.171516124682303,"TS"
"289","T1900044844_TS20190310",0.261122127176192,-0.118198893120035,"TS"
"290","T1900044845_TS20190311",0.311886483569767,-0.179130656200784,"TS"
"291","T1900044846_TS20190312",0.264914574832555,-0.138248190012928,"TS"
"292","T1900044847_TS20190313",0.244883451493653,-0.165951922999053,"TS"
"293","T1900044848_TS20190314",0.270028669353626,-0.144540154503132,"TS"
"294","T1900044849_TS20190315",0.279038691755064,-0.179141634729104,"TS"
"295","T1900044850_TS20190316",0.285098192564133,-0.139531900243916,"TS"
"296","T1900044851_TS20190317",0.275076602041576,-0.148822656421289,"TS"
"297","T1900044852_TS20190318",0.265711381453935,-0.157881831813278,"TS"
"298","T1900044853_TS20190319",0.28359277502181,-0.143604378068134,"TS"
"299","T1900044854_TS20190320",0.246871587614255,-0.169285817322886,"TS"
"300","T1900044855_TS20190321",0.310165579322705,-0.177373765126537,"TS"
"301","T1900044856_TS20190322",0.293089632684119,-0.152610337963595,"TS"
"302","T1900044857_TS20190323",0.265298583784164,-0.168139970350397,"TS"
"303","T1900044858_TS20190324",0.26634199207352,-0.155154501304251,"TS"
"304","T1900044859_TS20190325",0.269527201531597,-0.139405695537947,"TS"
"305","T1900044860_TS20190326",0.270563070755693,-0.134056164911024,"TS"
"306","T1900044861_TS20190327",0.2559536625413,-0.14542597587438,"TS"
"307","T1900044862_TS20190328",0.280751705282856,-0.134616012927267,"TS"
"308","T1900044863_TS20190329",0.257686734693844,-0.115173377165001,"TS"
"309","T1900044864_TS20190330",0.225263913888371,-0.154672712501163,"TS"
"310","T1900044865_TS20190331",0.290053045633551,-0.15348696748185,"TS"
"311","T1900044866_TS20190332",0.278686458711462,-0.134526792790847,"TS"
"312","T1900044867_TS20190333",0.240012258354113,-0.154575409186589,"TS"
"313","T1900044868_TS20190334",0.260533637324213,-0.12817893326779,"TS"
"314","T1900044869_TS20190335",0.306518771048517,-0.209027534811346,"TS"
"315","T1900044870_TS20190336",0.262874117170443,-0.150480594658604,"TS"
"316","T1900044872_TS20190338",0.235720170262922,-0.107045479512905,"TS"
"317","T1900044873_TS20190339",0.298177082654528,-0.170211993641818,"TS"
"318","T1900044874_TS20190340",0.282331980339318,-0.186462860588009,"TS"
"319","T1900044876_TS20190342",0.287060136415221,-0.173611309747868,"TS"
"320","T1900044877_TS20190343",0.28508028225613,-0.166531028353712,"TS"
"321","T1900044879_TS20190345",0.27991903212149,-0.165329727980879,"TS"
"322","T1900044880_TS20190346",0.292332596208021,-0.176314429588448,"TS"
"323","T1900044883_TS20190349",0.308078339231703,-0.171618963883318,"TS"
"324","T1900044885_TS20190351",0.247422726848505,-0.128574457599611,"TS"
"325","T1900044888_TS20190354",0.294365913600159,-0.16993952578696,"TS"
"326","T1900044889_TS20190355",0.187213236704729,-0.0905571164440125,"TS"
"327","T1900044890_TS20190356",0.263464123714398,-0.133103625875073,"TS"
"328","T1900044892_TS20190358",0.27031147924992,-0.170933305384555,"TS"
"329","T1900044894_TS20190360",0.236415195276556,-0.158658576668291,"TS"
"330","T1900044897_TS20190363",0.298403375200483,-0.170388013313494,"TS"
"331","T1900044899_TS20190365",0.289431862317084,-0.17125660846427,"TS"
"332","T1900044904_TS20190370",0.262085222864813,-0.138118007005605,"TS"
"333","T1900044908_TS20190374",0.312828590388266,-0.236630912863122,"TS"
"334","T1900044910_TS20190376",0.274511591694141,-0.202074993994005,"TS"
"335","T1900044912_TS20190378",0.321887367499111,-0.230600900352616,"TS"
"336","T1900044913_TS20190379",0.325613464799628,-0.240258701170115,"TS"
"337","T1900044914_TS20190380",0.306719285411961,-0.215202499418774,"TS"
"338","T1900044915_TS20190381",0.313932771560584,-0.229516213656084,"TS"
"339","T1900044916_TS20190382",0.323149700496479,-0.227078517215929,"TS"
"340","T1900044917_TS20190383",0.334164180933103,-0.227013935282196,"TS"
"341","T1900044918_TS20190384",0.297186323482889,-0.214507632557235,"TS"
"342","T1900044919_TS20190385",0.251142965011281,-0.177912556185022,"TS"
"343","T1900044920_TS20190386",0.326029596679025,-0.233640300586021,"TS"
"344","T1900044921_TS20190387",0.312558828391723,-0.239319895187718,"TS"
"345","T1900044923_TS20190389",0.296236938358496,-0.196876647036518,"TS"
"346","T1900044924_TS20190390",0.307045985839372,-0.241056723073634,"TS"
"347","T1900044925_TS20190391",0.314063929564293,-0.227281458115141,"TS"
"348","T1900044926_TS20190392",0.327393003773034,-0.230083506377311,"TS"
"349","T1900044927_TS20190393",0.291601962243182,-0.193223499610435,"TS"
"350","T1900044928_TS20190394",0.285963177995976,-0.184738889316834,"TS"
"351","T1900044929_TS20190395",0.330586816172594,-0.231940873581204,"TS"
"352","T1900044930_TS20190396",0.319197716729472,-0.216981593235605,"TS"
"353","T1900044931_TS20190397",0.295093393286767,-0.216449211519127,"TS"
"354","T1900044932_TS20190398",0.309050383694034,-0.228304275225792,"TS"
"355","T1900044933_TS20190399",0.331613450852865,-0.235359240231179,"TS"
"356","T1900044934_TS20190400",0.296207008868904,-0.212235779072128,"TS"
"357","T1900044935_TS20190401",0.311363789155342,-0.217968580342309,"TS"
"358","T1900044936_TS20190402",0.299880086144373,-0.204655991860733,"TS"
"359","T1900044937_TS20190403",0.324004854201711,-0.230987767933356,"TS"
"360","T1900044938_TS20190404",0.326662334226449,-0.2082593767889,"TS"
"361","T1900044939_TS20190405",0.317914020838551,-0.237691046346604,"TS"
"362","T1900044940_TS20190406",0.314559617817496,-0.229300570628007,"TS"
"363","T1900044941_TS20190407",0.307847124107011,-0.2211438973069,"TS"
"364","T1900044942_TS20190408",0.291303834859055,-0.209431387334083,"TS"
"365","T1900044943_TS20190409",0.310162194637046,-0.209843892171011,"TS"
"366","T1900044944_TS20190410",0.323793960139989,-0.236093447185208,"TS"
"367","T1900044945_TS20190411",0.259445536150893,-0.179408508428834,"TS"
"368","T1900044946_TS20190412",0.329635646610149,-0.230435849273923,"TS"
"1078","T2001009361_TS20190215",0.27816901667116,-0.130985192144574,"TS"
"1079","T2001009362_TS20190216",0.29357955960964,-0.17136788255543,"TS"
"1080","T2001009363_TS20190217",0.269314789329669,-0.135001024556235,"TS"
"1081","T2001009364_TS20190218",0.295970987075569,-0.193044821356892,"TS"
"1082","T2001009365_TS20190219",0.262004179169825,-0.0978826347485729,"TS"
"1083","T2001009366_TS20190220",0.29171230835818,-0.172432249484668,"TS"
"1084","T2001009367_TS20190221",0.254211089145111,-0.103830974051225,"TS"
