sample,scaffold,gene,coverage,breadth,pNpS_variants
T1900044730_TS20190196,SGB_6458_k141_2539370,SGB_6458_k141_2539370_1,3.177536231884058,0.8460144927536232,0.2621951219512189
T1900044730_TS20190196,SGB_6458_k141_2539370,SGB_6458_k141_2539370_2,8.385005065856129,1.0,0.6467734109655477
T1900044730_TS20190196,SGB_6458_k141_5027942,SGB_6458_k141_5027942_5,3.630098452883263,0.749648382559775,0.8455039227519615
T1900044730_TS20190196,SGB_6458_k141_5027942,SGB_6458_k141_5027942_7,6.207119741100324,0.9805825242718448,0.0683760683760683
T1900044730_TS20190196,SGB_6458_k141_5027942,SGB_6458_k141_5027942_53,1.097664543524416,0.2024062278839349,0.1132271468144045
T1900044730_TS20190196,SGB_6458_k141_3622728,SGB_6458_k141_3622728_1,2.84959349593496,0.518970189701897,0.1049042367962856
T1900044730_TS20190196,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,11.373456790123456,1.0,0.1102189034369884
T1900044730_TS20190196,SGB_6458_k141_3980954,SGB_6458_k141_3980954_2,2.482300884955752,0.9056047197640118,0.2816455696202529
T1900044730_TS20190196,SGB_6458_k141_5045926,SGB_6458_k141_5045926_38,9.06547619047619,1.0,0.3037383177570095
T1900044730_TS20190196,SGB_6458_k141_2641881,SGB_6458_k141_2641881_54,8.60430994956442,0.9871618523613022,0.1422740129740342
T1900044730_TS20190196,SGB_6458_k141_2641881,SGB_6458_k141_2641881_55,8.60559796437659,1.0,0.1996753246753247
T1900044730_TS20190196,SGB_6458_k141_625900,SGB_6458_k141_625900_97,5.39622641509434,0.6729559748427673,0.4588938714499245
T1900044730_TS20190196,SGB_6458_k141_625900,SGB_6458_k141_625900_114,7.936190476190476,0.9923809523809524,0.0265509891178341
T1900044730_TS20190196,SGB_6458_k141_625900,SGB_6458_k141_625900_115,7.864864864864865,0.915915915915916,0.0717398321497742
T1900044730_TS20190196,SGB_6458_k141_625900,SGB_6458_k141_625900_146,2.2587011123071403,0.5285252960172229,0.3082706766917286
T1900044730_TS20190196,SGB_6458_k141_5224185,SGB_6458_k141_5224185_1,2.052730696798493,0.5536723163841808,0.2962356792144022
T1900044730_TS20190196,SGB_6458_k141_5224185,SGB_6458_k141_5224185_2,5.483796296296297,1.0,0.1142857142857141
T1900044731_TS20190197,SGB_6458_k141_2494980,SGB_6458_k141_2494980_1,4.723270440251572,0.9706498951781972,0.0213068181818181
T1900044731_TS20190197,SGB_6458_k141_5027942,SGB_6458_k141_5027942_3,6.304444444444444,1.0,0.8534482758620686
T1900044731_TS20190197,SGB_6458_k141_5027942,SGB_6458_k141_5027942_5,3.459915611814346,0.810126582278481,0.3382015691007846
T1900044731_TS20190197,SGB_6458_k141_5027942,SGB_6458_k141_5027942_7,3.750809061488673,0.9967637540453076,0.1025641025641025
T1900044731_TS20190197,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,7.719135802469136,1.0,0.2456306990881457
T1900044731_TS20190197,SGB_6458_k141_3980954,SGB_6458_k141_3980954_2,3.949852507374631,0.9218289085545722,1.1265822784810118
T1900044731_TS20190197,SGB_6458_k141_2641881,SGB_6458_k141_2641881_54,3.790463090325539,0.9784502521779,0.1363459291001161
T1900044731_TS20190197,SGB_6458_k141_625900,SGB_6458_k141_625900_114,4.214285714285714,0.6228571428571429,0.1947072535307835
T1900044731_TS20190197,SGB_6458_k141_625900,SGB_6458_k141_625900_115,7.477477477477477,0.9354354354354354,0.1339143533462452
T1900044731_TS20190197,SGB_6458_k141_625900,SGB_6458_k141_625900_116,1.299111111111111,0.26,0.0708777608530078
T1900044732_TS20190198,SGB_6458_k141_2494980,SGB_6458_k141_2494980_1,13.574423480083857,1.0,0.3124999999999993
T1900044732_TS20190198,SGB_6458_k141_3249941,SGB_6458_k141_3249941_2,3.095944609297725,0.8773491592482691,0.0710191082802549
T1900044732_TS20190198,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,6.841049382716049,0.9182098765432098,0.076418439716312
T1900044732_TS20190198,SGB_6458_k141_625900,SGB_6458_k141_625900_115,9.908408408408407,0.8806306306306306,0.0448373950936088
T1900044732_TS20190198,SGB_6458_k141_625900,SGB_6458_k141_625900_116,1.6906666666666668,0.6866666666666666,0.4252665651180468
T1900044734_TS20190200,SGB_6458_k141_3901869,SGB_6458_k141_3901869_55,3.0862745098039217,1.0,0.1374367622259698
T1900044734_TS20190200,SGB_6458_k141_3592943,SGB_6458_k141_3592943_1,1.7418213969938108,0.2944297082228116,0.2712246431254708
T1900044734_TS20190200,SGB_6458_k141_5027942,SGB_6458_k141_5027942_2,2.122685185185185,0.5532407407407407,1.1172962226640162
T1900044734_TS20190200,SGB_6458_k141_5027942,SGB_6458_k141_5027942_3,7.833333333333333,1.0,0.7112068965517239
T1900044734_TS20190200,SGB_6458_k141_5027942,SGB_6458_k141_5027942_5,5.457102672292546,0.9971870604781996,0.2818346409173204
T1900044734_TS20190200,SGB_6458_k141_3622728,SGB_6458_k141_3622728_1,3.746612466124661,0.9932249322493224,0.0932482104855871
T1900044734_TS20190200,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,13.251543209876544,1.0,0.2016597714736011
T1900044734_TS20190200,SGB_6458_k141_3980954,SGB_6458_k141_3980954_2,4.650442477876106,1.0,0.2253164556962023
T1900044734_TS20190200,SGB_6458_k141_2641881,SGB_6458_k141_2641881_43,0.7513661202185792,0.4371584699453552,0.254815945069614
T1900044734_TS20190200,SGB_6458_k141_2641881,SGB_6458_k141_2641881_54,5.24438331040807,0.9981659789087576,0.0170432411375145
T1900044734_TS20190200,SGB_6458_k141_625900,SGB_6458_k141_625900_97,6.710691823899371,0.6310272536687631,0.0688340807174886
T1900044734_TS20190200,SGB_6458_k141_625900,SGB_6458_k141_625900_114,4.162857142857143,0.6571428571428571,0.0730152200740438
T1900044734_TS20190200,SGB_6458_k141_625900,SGB_6458_k141_625900_115,9.72222222222222,0.9234234234234234,0.1085792054158745
T1900044734_TS20190200,SGB_6458_k141_625900,SGB_6458_k141_625900_116,1.8093333333333328,0.2191111111111111,0.226808834729625
T1900044736_TS20190202,SGB_6458_k141_5027942,SGB_6458_k141_5027942_7,6.26537216828479,1.0,0.0615384615384615
T1900044736_TS20190202,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,15.799382716049385,1.0,0.2268672429078012
T1900044736_TS20190202,SGB_6458_k141_3622728,SGB_6458_k141_3622728_3,1.7538461538461538,0.5641025641025641,0.2229299363057325
T1900044736_TS20190202,SGB_6458_k141_3980954,SGB_6458_k141_3980954_2,3.8230088495575214,0.9690265486725664,0.2816455696202529
T1900044736_TS20190202,SGB_6458_k141_3990238,SGB_6458_k141_3990238_2,1.8367626886145405,0.6694101508916324,0.0954912384327623
T1900044736_TS20190202,SGB_6458_k141_2957991,SGB_6458_k141_2957991_2,1.6596491228070176,0.5666666666666667,0.2609340252038543
T1900044736_TS20190202,SGB_6458_k141_2641881,SGB_6458_k141_2641881_54,6.441999082989455,0.998624484181568,0.045448643033372
T1900044736_TS20190202,SGB_6458_k141_625900,SGB_6458_k141_625900_115,10.34009009009009,0.9264264264264264,0.1315230256079194
T1900044736_TS20190202,SGB_6458_k141_625900,SGB_6458_k141_625900_116,0.7542222222222222,0.2102222222222222,0.1417555217060156
T1900044736_TS20190202,SGB_6458_k141_5224185,SGB_6458_k141_5224185_2,4.203703703703703,1.0,0.5714285714285707
T1900044737_TS20190203,SGB_6458_k141_2494980,SGB_6458_k141_2494980_1,7.943396226415095,1.0,0.1171874999999997
T1900044737_TS20190203,SGB_6458_k141_3592943,SGB_6458_k141_3592943_24,5.567901234567901,0.7000726216412491,0.2789326714241399
T1900044737_TS20190203,SGB_6458_k141_2539370,SGB_6458_k141_2539370_2,7.994934143870314,0.9746707193515703,0.4365720524017447
T1900044737_TS20190203,SGB_6458_k141_3249941,SGB_6458_k141_3249941_5,1.892018779342723,0.5223004694835681,0.2896202531645577
T1900044737_TS20190203,SGB_6458_k141_5027942,SGB_6458_k141_5027942_7,12.55663430420712,0.9902912621359224,0.048582995951417
T1900044737_TS20190203,SGB_6458_k141_3622728,SGB_6458_k141_3622728_1,6.157181571815718,0.9539295392953928,0.0699361578641903
T1900044737_TS20190203,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,19.39197530864197,0.9953703703703703,0.2668057593543651
T1900044737_TS20190203,SGB_6458_k141_3980954,SGB_6458_k141_3980954_1,4.534959349593496,0.808130081300813,0.2705882352941172
T1900044737_TS20190203,SGB_6458_k141_3980954,SGB_6458_k141_3980954_2,5.460176991150442,0.9778761061946902,0.2166504381694253
T1900044737_TS20190203,SGB_6458_k141_1508385,SGB_6458_k141_1508385_5,3.225721784776903,0.8110236220472441,0.5860306643952307
T1900044737_TS20190203,SGB_6458_k141_1508385,SGB_6458_k141_1508385_10,3.8777606574216734,0.7170005136106831,0.1494432071269476
T1900044737_TS20190203,SGB_6458_k141_3990238,SGB_6458_k141_3990238_2,1.49519890260631,0.4320987654320987,0.1432368576491435
T1900044737_TS20190203,SGB_6458_k141_2957991,SGB_6458_k141_2957991_1,8.966532797858099,1.0,0.1279693486590039
T1900044737_TS20190203,SGB_6458_k141_2957991,SGB_6458_k141_2957991_2,10.843859649122807,1.0,0.2609340252038543
T1900044737_TS20190203,SGB_6458_k141_2957991,SGB_6458_k141_2957991_3,2.675,0.7166666666666667,0.1224390243902439
T1900044737_TS20190203,SGB_6458_k141_5443466,SGB_6458_k141_5443466_45,6.768779342723005,0.9495305164319248,0.3176409725814801
T1900044737_TS20190203,SGB_6458_k141_546057,SGB_6458_k141_546057_84,2.38953488372093,0.7567829457364341,0.291631799163181
T1900044737_TS20190203,SGB_6458_k141_625900,SGB_6458_k141_625900_97,4.49475890985325,1.0,0.2753363228699547
T1900044737_TS20190203,SGB_6458_k141_625900,SGB_6458_k141_625900_114,3.7504761904761903,0.7266666666666667,0.0449324431224885
T1900044737_TS20190203,SGB_6458_k141_625900,SGB_6458_k141_625900_115,9.286786786786786,0.945945945945946,0.0928397827820607
T1900044737_TS20190203,SGB_6458_k141_625900,SGB_6458_k141_625900_116,1.5653333333333332,0.2648888888888889,1.4175552170601562
T1900044737_TS20190203,SGB_6458_k141_5224185,SGB_6458_k141_5224185_2,4.335648148148148,0.7638888888888888,0.1428571428571426
T1900044738_TS20190204,SGB_6458_k141_3592943,SGB_6458_k141_3592943_1,1.1830238726790452,0.3032714412024757,0.1356123215627354
T1900044738_TS20190204,SGB_6458_k141_5027942,SGB_6458_k141_5027942_5,8.213783403656821,0.9985935302391,0.187889760611547
T1900044738_TS20190204,SGB_6458_k141_3622728,SGB_6458_k141_3622728_1,3.0907859078590785,0.9701897018970188,0.1049042367962856
T1900044738_TS20190204,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,7.208333333333333,1.0,0.1637537993920971
T1900044738_TS20190204,SGB_6458_k141_2641881,SGB_6458_k141_2641881_43,6.2736794171220405,0.8838797814207651,0.084938648356538
T1900044738_TS20190204,SGB_6458_k141_2641881,SGB_6458_k141_2641881_52,3.5425685425685427,0.5930735930735931,0.2020202020202017
T1900044738_TS20190204,SGB_6458_k141_2641881,SGB_6458_k141_2641881_54,1.3365428702430078,0.734525447042641,0.2726918582002322
T1900044738_TS20190204,SGB_6458_k141_625900,SGB_6458_k141_625900_96,5.093928980526918,0.9919816723940436,0.1338028169014087
T1900044738_TS20190204,SGB_6458_k141_625900,SGB_6458_k141_625900_97,6.587002096436058,0.9853249475890984,0.206502242152466
T1900044738_TS20190204,SGB_6458_k141_625900,SGB_6458_k141_625900_114,1.9390476190476191,0.6857142857142857,0.0973536267653917
T1900044738_TS20190204,SGB_6458_k141_625900,SGB_6458_k141_625900_115,8.03903903903904,0.924924924924925,0.1434796642995484
T1900044739_TS20190205,SGB_6458_k141_2539370,SGB_6458_k141_2539370_2,4.982776089159068,1.0,0.4527413876758834
T1900044739_TS20190205,SGB_6458_k141_5027942,SGB_6458_k141_5027942_5,2.353023909985936,0.8663853727144867,0.2818346409173205
T1900044739_TS20190205,SGB_6458_k141_5027942,SGB_6458_k141_5027942_7,2.8187702265372168,0.8996763754045307,0.0769230769230769
T1900044739_TS20190205,SGB_6458_k141_3622728,SGB_6458_k141_3622728_1,1.4444444444444444,0.5433604336043361,0.0559489262913523
T1900044739_TS20190205,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,5.658950617283951,0.9243827160493828,0.0636820330969266
T1900044739_TS20190205,SGB_6458_k141_3990238,SGB_6458_k141_3990238_1,2.296998420221169,0.8815165876777251,0.269308260577568
T1900044739_TS20190205,SGB_6458_k141_2957991,SGB_6458_k141_2957991_1,1.3534136546184738,0.3654618473895582,0.0959770114942529
T1900044739_TS20190205,SGB_6458_k141_2641881,SGB_6458_k141_2641881_54,4.312242090784044,0.938101788170564,0.0779119594857806
T1900044739_TS20190205,SGB_6458_k141_254917,SGB_6458_k141_254917_19,1.8863636363636365,0.84375,0.9015416238437746
T1900044739_TS20190205,SGB_6458_k141_625900,SGB_6458_k141_625900_114,2.4066666666666667,0.8380952380952381,0.0730152200740438
T1900044739_TS20190205,SGB_6458_k141_625900,SGB_6458_k141_625900_115,5.132132132132132,0.9106606606606606,0.086087798579729
T1900044739_TS20190205,SGB_6458_k141_5224185,SGB_6458_k141_5224185_2,3.914351851851852,1.0,0.2857142857142853
T1900044740_TS20190206,SGB_6458_k141_2494980,SGB_6458_k141_2494980_1,51.72536687631028,1.0,0.2734374999999994
T1900044740_TS20190206,SGB_6458_k141_3592943,SGB_6458_k141_3592943_1,5.267020335985853,0.95579133510168,0.0723265715001255
T1900044740_TS20190206,SGB_6458_k141_2539370,SGB_6458_k141_2539370_2,4.749746707193515,0.9934143870314084,0.2910480349344965
T1900044740_TS20190206,SGB_6458_k141_5027942,SGB_6458_k141_5027942_3,18.67111111111111,1.0,0.2844827586206895
T1900044740_TS20190206,SGB_6458_k141_5027942,SGB_6458_k141_5027942_4,6.590330788804072,0.8371501272264631,0.1033967898469577
T1900044740_TS20190206,SGB_6458_k141_5027942,SGB_6458_k141_5027942_5,13.662447257383969,0.9254571026722924,0.2661771608663582
T1900044740_TS20190206,SGB_6458_k141_5027942,SGB_6458_k141_5027942_7,6.385113268608414,0.9870550161812298,0.0439560439560439
T1900044740_TS20190206,SGB_6458_k141_3622728,SGB_6458_k141_3622728_1,15.734417344173442,0.9986449864498644,0.089009655463515
T1900044740_TS20190206,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,17.71759259259259,1.0,0.1976338958180482
T1900044740_TS20190206,SGB_6458_k141_3980954,SGB_6458_k141_3980954_1,4.630894308943089,0.8097560975609757,0.0676470588235293
T1900044740_TS20190206,SGB_6458_k141_3980954,SGB_6458_k141_3980954_2,4.734513274336283,0.9188790560471976,0.2816455696202529
T1900044740_TS20190206,SGB_6458_k141_2957991,SGB_6458_k141_2957991_1,3.626506024096385,0.7576974564926372,0.1727586206896553
T1900044740_TS20190206,SGB_6458_k141_4156558,SGB_6458_k141_4156558_20,9.973958333333334,1.0,0.4652173913043477
T1900044740_TS20190206,SGB_6458_k141_625900,SGB_6458_k141_625900_96,28.432989690721648,1.0,0.1338028169014087
T1900044740_TS20190206,SGB_6458_k141_625900,SGB_6458_k141_625900_97,18.79874213836478,1.0,0.206502242152466
T1900044740_TS20190206,SGB_6458_k141_625900,SGB_6458_k141_625900_114,14.42190476190476,0.8047619047619048,0.129804835687189
T1900044740_TS20190206,SGB_6458_k141_625900,SGB_6458_k141_625900_115,28.006006006006007,0.9594594594594594,0.1147837314396387
T1900044740_TS20190206,SGB_6458_k141_625900,SGB_6458_k141_625900_116,9.985333333333331,0.2746666666666666,0.354388804265039
T1900044740_TS20190206,SGB_6458_k141_625900,SGB_6458_k141_625900_123,12.486017897091722,0.5906040268456376,0.2087355212355206
T1900044740_TS20190206,SGB_6458_k141_5224185,SGB_6458_k141_5224185_1,2.2956685499058382,0.3446327683615819,0.1481178396072011
T1900044740_TS20190206,SGB_6458_k141_5224185,SGB_6458_k141_5224185_3,3.992138364779874,0.9536163522012578,0.0705624789491413
T1900044741_TS20190207,SGB_6458_k141_2494980,SGB_6458_k141_2494980_1,33.721174004192875,1.0,0.0585937499999998
T1900044741_TS20190207,SGB_6458_k141_3592943,SGB_6458_k141_3592943_1,2.731211317418214,0.6587091069849691,0.1695154019534192
T1900044741_TS20190207,SGB_6458_k141_3592943,SGB_6458_k141_3592943_59,3.882591093117409,0.9095816464237516,0.8437500000000006
T1900044741_TS20190207,SGB_6458_k141_2539370,SGB_6458_k141_2539370_2,11.699088145896656,1.0,0.582096069868993
T1900044741_TS20190207,SGB_6458_k141_2539370,SGB_6458_k141_2539370_4,6.811978399607265,0.9985272459499264,0.1654389566477469
T1900044741_TS20190207,SGB_6458_k141_2539370,SGB_6458_k141_2539370_5,7.990196078431373,1.0,0.6399999999999999
T1900044741_TS20190207,SGB_6458_k141_3249941,SGB_6458_k141_3249941_2,16.473788328387734,1.0,0.0946921443736732
T1900044741_TS20190207,SGB_6458_k141_3249941,SGB_6458_k141_3249941_3,20.76405384006334,1.0,0.1554963357761501
T1900044741_TS20190207,SGB_6458_k141_5027942,SGB_6458_k141_5027942_5,10.116736990154712,1.0,0.2113759806879903
T1900044741_TS20190207,SGB_6458_k141_5027942,SGB_6458_k141_5027942_6,3.486238532110092,0.5871559633027523,0.8217562254259505
T1900044741_TS20190207,SGB_6458_k141_5027942,SGB_6458_k141_5027942_7,6.854368932038835,1.0,0.0341880341880341
T1900044741_TS20190207,SGB_6458_k141_3622728,SGB_6458_k141_3622728_1,16.155826558265584,1.0,0.174840394660476
T1900044741_TS20190207,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,23.2391975308642,1.0,0.2149268617021274
T1900044741_TS20190207,SGB_6458_k141_3622728,SGB_6458_k141_3622728_3,3.871794871794872,0.5743589743589743,0.2229299363057325
T1900044741_TS20190207,SGB_6458_k141_3980954,SGB_6458_k141_3980954_1,4.569105691056911,0.6699186991869919,0.0901960784313724
T1900044741_TS20190207,SGB_6458_k141_3980954,SGB_6458_k141_3980954_2,13.912979351032448,0.986725663716814,0.1927048634243836
T1900044741_TS20190207,SGB_6458_k141_3980954,SGB_6458_k141_3980954_5,5.401041666666667,0.9375,0.1904707233065442
T1900044741_TS20190207,SGB_6458_k141_3980954,SGB_6458_k141_3980954_7,6.898224043715847,0.996584699453552,0.278588098016336
T1900044741_TS20190207,SGB_6458_k141_2957991,SGB_6458_k141_2957991_1,2.772423025435073,0.5060240963855421,0.2879310344827588
T1900044741_TS20190207,SGB_6458_k141_5443466,SGB_6458_k141_5443466_48,0.8908448482554104,0.2655688056028771,0.0530944545107184
T1900044741_TS20190207,SGB_6458_k141_5443466,SGB_6458_k141_5443466_224,8.350248756218905,1.0,0.084802169357821
T1900044741_TS20190207,SGB_6458_k141_516005,SGB_6458_k141_516005_104,1.086983248808975,0.2363608421699708,0.2128465179175098
T1900044741_TS20190207,SGB_6458_k141_2641881,SGB_6458_k141_2641881_28,5.407859078590786,0.9518970189701896,0.0163256976684862
T1900044741_TS20190207,SGB_6458_k141_2641881,SGB_6458_k141_2641881_36,5.046536796536796,0.9913419913419912,0.085874677590654
T1900044741_TS20190207,SGB_6458_k141_2641881,SGB_6458_k141_2641881_43,3.927595628415301,0.9694899817850636,0.0637039862674035
T1900044741_TS20190207,SGB_6458_k141_2641881,SGB_6458_k141_2641881_47,8.101928374655648,1.0,0.1451612903225806
T1900044741_TS20190207,SGB_6458_k141_4156558,SGB_6458_k141_4156558_2,0.586756077116513,0.2305113160100586,0.3283803863298691
T1900044741_TS20190207,SGB_6458_k141_625900,SGB_6458_k141_625900_97,9.716981132075473,1.0,0.1529646238166415
T1900044741_TS20190207,SGB_6458_k141_625900,SGB_6458_k141_625900_98,8.098259355961705,0.8351610095735422,0.3945788105822088
T1900044741_TS20190207,SGB_6458_k141_625900,SGB_6458_k141_625900_114,9.893333333333333,0.7666666666666667,0.0922297516724764
T1900044741_TS20190207,SGB_6458_k141_625900,SGB_6458_k141_625900_115,27.394144144144143,0.960960960960961,0.0928397827820607
T1900044741_TS20190207,SGB_6458_k141_625900,SGB_6458_k141_625900_116,5.943555555555555,0.2768888888888889,0.2457095709570937
T1900044741_TS20190207,SGB_6458_k141_5224185,SGB_6458_k141_5224185_2,4.775462962962963,0.9976851851851852,0.0634920634920634
T1900044741_TS20190207,SGB_6458_k141_5224185,SGB_6458_k141_5224185_110,3.36,0.7192592592592593,0.0193396226415094
T1900044742_TS20190208,SGB_6458_k141_3901869,SGB_6458_k141_3901869_54,2.102564102564102,0.6410256410256411,0.1377245508982034
T1900044742_TS20190208,SGB_6458_k141_3592943,SGB_6458_k141_3592943_1,1.7550839964633067,0.3872679045092838,0.1162391327680589
T1900044742_TS20190208,SGB_6458_k141_3592943,SGB_6458_k141_3592943_10,4.783269961977187,0.9493029150823828,0.1194607995041834
T1900044742_TS20190208,SGB_6458_k141_2539370,SGB_6458_k141_2539370_2,7.360182370820668,0.9984802431610942,1.3097161572052345
T1900044742_TS20190208,SGB_6458_k141_5027942,SGB_6458_k141_5027942_2,2.814814814814815,0.4699074074074074,0.139662027833002
T1900044742_TS20190208,SGB_6458_k141_5027942,SGB_6458_k141_5027942_3,23.502222222222223,1.0,0.3556034482758619
T1900044742_TS20190208,SGB_6458_k141_5027942,SGB_6458_k141_5027942_4,2.590330788804071,0.7659033078880407,0.232642777155655
T1900044742_TS20190208,SGB_6458_k141_5027942,SGB_6458_k141_5027942_5,16.713080168776372,1.0,0.2974921209682827
T1900044742_TS20190208,SGB_6458_k141_5027942,SGB_6458_k141_5027942_6,4.883792048929664,0.5259938837920489,0.3423984272608127
T1900044742_TS20190208,SGB_6458_k141_5027942,SGB_6458_k141_5027942_7,12.792880258899675,1.0,0.1758241758241758
T1900044742_TS20190208,SGB_6458_k141_3622728,SGB_6458_k141_3622728_1,13.140921409214092,0.9769647696476964,0.0537970445109156
T1900044742_TS20190208,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,27.34567901234568,1.0,0.2388076241134749
T1900044742_TS20190208,SGB_6458_k141_3980954,SGB_6458_k141_3980954_1,3.491056910569106,0.5772357723577236,0.2705882352941172
T1900044742_TS20190208,SGB_6458_k141_3980954,SGB_6458_k141_3980954_2,8.688790560471977,0.9778761061946902,0.4928797468354426
T1900044742_TS20190208,SGB_6458_k141_2957991,SGB_6458_k141_2957991_1,4.125836680053547,0.7710843373493976,0.1439655172413794
T1900044742_TS20190208,SGB_6458_k141_2957991,SGB_6458_k141_2957991_2,3.2280701754385963,0.8421052631578947,0.5218680504077087
T1900044742_TS20190208,SGB_6458_k141_516005,SGB_6458_k141_516005_104,0.2649454433686798,0.1018902720147533,0.2394523326571986
T1900044742_TS20190208,SGB_6458_k141_2641881,SGB_6458_k141_2641881_24,3.859259259259259,1.0,0.6479338842975209
T1900044742_TS20190208,SGB_6458_k141_2641881,SGB_6458_k141_2641881_54,6.015130674002751,0.9963319578175148,0.0962441852471407
T1900044742_TS20190208,SGB_6458_k141_625900,SGB_6458_k141_625900_97,12.81970649895178,0.6624737945492662,0.1180012812299806
T1900044742_TS20190208,SGB_6458_k141_625900,SGB_6458_k141_625900_114,17.077142857142857,0.7771428571428571,0.0442516485297235
T1900044742_TS20190208,SGB_6458_k141_625900,SGB_6458_k141_625900_115,30.16216216216216,0.9594594594594594,0.0685276008594858
T1900044742_TS20190208,SGB_6458_k141_625900,SGB_6458_k141_625900_116,4.281777777777778,0.2742222222222222,0.1232656710487092
T1900044743_TS20190209,SGB_6458_k141_3592943,SGB_6458_k141_3592943_1,8.503094606542883,1.0,0.0904082143751569
T1900044743_TS20190209,SGB_6458_k141_3249941,SGB_6458_k141_3249941_2,1.6350148367952522,0.7289812067260139,0.2840764331210197
T1900044743_TS20190209,SGB_6458_k141_5027942,SGB_6458_k141_5027942_5,3.90014064697609,0.9254571026722924,0.035229330114665
T1900044743_TS20190209,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,17.256172839506174,1.0,0.1953880560928431
T1900044743_TS20190209,SGB_6458_k141_3980954,SGB_6458_k141_3980954_1,3.138211382113821,0.8373983739837398,0.2705882352941172
T1900044743_TS20190209,SGB_6458_k141_3980954,SGB_6458_k141_3980954_2,6.032448377581121,0.9749262536873156,0.2347046413502107
T1900044743_TS20190209,SGB_6458_k141_5055253,SGB_6458_k141_5055253_2,3.225130890052356,0.9075043630017452,0.294939577039276
T1900044743_TS20190209,SGB_6458_k141_2957991,SGB_6458_k141_2957991_2,3.082456140350877,0.8596491228070176,0.2609340252038543
T1900044743_TS20190209,SGB_6458_k141_2641881,SGB_6458_k141_2641881_53,2.421661409043113,0.8853838065194533,0.1560301828878376
T1900044743_TS20190209,SGB_6458_k141_4156558,SGB_6458_k141_4156558_1,1.2994186046511629,0.5058139534883721,0.2790649565577138
T1900044743_TS20190209,SGB_6458_k141_625900,SGB_6458_k141_625900_97,5.029350104821803,0.6268343815513627,0.206502242152466
T1900044743_TS20190209,SGB_6458_k141_625900,SGB_6458_k141_625900_115,12.82882882882883,0.9512012012012012,0.0867551458555409
T1900044743_TS20190209,SGB_6458_k141_625900,SGB_6458_k141_625900_116,2.5084444444444443,0.7493333333333333,0.243009465781741
T1900044743_TS20190209,SGB_6458_k141_625900,SGB_6458_k141_625900_123,2.5878076062639823,0.9256152125279642,0.2922297297297288
T1900044743_TS20190209,SGB_6458_k141_5224185,SGB_6458_k141_5224185_1,1.7721280602636535,0.8097928436911488,0.2962356792144022
T1900044743_TS20190209,SGB_6458_k141_5224185,SGB_6458_k141_5224185_2,8.856481481481481,1.0,0.1038961038961037
T1900044743_TS20190209,SGB_6458_k141_5224185,SGB_6458_k141_5224185_3,8.016509433962264,0.940251572327044,0.024904404334991
T1900044743_TS20190209,SGB_6458_k141_5224185,SGB_6458_k141_5224185_4,2.097435897435897,0.7025641025641025,0.2972067039106144
T1900044744_TS20190210,SGB_6458_k141_2494980,SGB_6458_k141_2494980_1,64.48637316561845,1.0,0.1562499999999996
T1900044744_TS20190210,SGB_6458_k141_5027942,SGB_6458_k141_5027942_5,6.510548523206751,0.9071729957805909,0.1610483662384688
T1900044744_TS20190210,SGB_6458_k141_5027942,SGB_6458_k141_5027942_7,7.216828478964401,0.9967637540453076,0.0879120879120879
T1900044744_TS20190210,SGB_6458_k141_3622728,SGB_6458_k141_3622728_1,8.830623306233063,1.0,0.0621654736570581
T1900044744_TS20190210,SGB_6458_k141_3622728,SGB_6458_k141_3622728_2,11.415123456790123,1.0,0.1432845744680849
T1900044744_TS20190210,SGB_6458_k141_3980954,SGB_6458_k141_3980954_1,2.265040650406504,0.5951219512195122,0.5411764705882345
T1900044744_TS20190210,SGB_6458_k141_3980954,SGB_6458_k141_3980954_2,3.325958702064897,0.8761061946902655,0.2011754068716092
T1900044744_TS20190210,SGB_6458_k141_2957991,SGB_6458_k141_2957991_1,3.191432396251673,0.4618473895582329,0.1919540229885059
T1900044744_TS20190210,SGB_6458_k141_4156558,SGB_6458_k141_4156558_20,5.635416666666667,1.0,0.2326086956521738
T1900044744_TS20190210,SGB_6458_k141_625900,SGB_6458_k141_625900_97,8.058700209643606,1.0,0.0688340807174886
T1900044744_TS20190210,SGB_6458_k141_625900,SGB_6458_k141_625900_98,1.2410791993037424,0.5583986074847693,0.4814800962461476
T1900044744_TS20190210,SGB_6458_k141_625900,SGB_6458_k141_625900_114,3.9095238095238094,0.76,0.0730152200740438
T1900044744_TS20190210,SGB_6458_k141_625900,SGB_6458_k141_625900_115,6.752252252252252,0.9421921921921922,0.1173924526087214
T1900044744_TS20190210,SGB_6458_k141_625900,SGB_6458_k141_625900_116,1.1848888888888889,0.256,0.2835110434120312
