Sample_ID,PCoA1,PCoA2,Host
T1900044573_TS20190039,-0.19833466414908218,0.0880191843300327,Tibetan_Sheep
T1900044574_TS20190040,-0.10634367498707864,0.07950729976273128,Tibetan_Sheep
T1900044575_TS20190041,-0.1908605951584665,-0.01233273264375743,Tibetan_Sheep
T1900044576_TS20190042,-0.12075708980978518,0.050685749746468695,Tibetan_Sheep
T1900044577_TS20190043,-0.15761394090670117,0.012409008613899377,Tibetan_Sheep
T1900044578_TS20190044,-0.1541185239026305,0.005505809268050788,Tibetan_Sheep
T1900044579_TS20190045,-0.03807125436592983,-0.02785647791435203,Tibetan_Sheep
T1900044580_TS20190046,-0.23249379276978233,0.040289985588353,Tibetan_Sheep
T1900044581_TS20190047,-0.167593807819344,0.07343273957626885,Tibetan_Sheep
T1900044582_TS20190048,-0.18552127558376336,0.03566148518717585,Tibetan_Sheep
T1900044583_TS20190049,-0.16382178201067135,0.0730473256023338,Tibetan_Sheep
T1900044584_TS20190050,-0.19651427339861383,-0.004994741359532155,Tibetan_Sheep
T1900044585_TS20190051,-0.15988130355578192,0.05697557715645163,Tibetan_Sheep
T1900044586_TS20190052,-0.1555009816688982,0.014830235889790797,Tibetan_Sheep
T1900044587_TS20190053,-0.12161818428887448,0.04371987233323595,Tibetan_Sheep
T1900044588_TS20190054,-0.11459941874177124,0.023734174324635246,Tibetan_Sheep
T1900044589_TS20190055,-0.09941626962220507,-0.005677109533774886,Tibetan_Sheep
T1900044590_TS20190056,-0.1807220238472585,0.03227740236452516,Tibetan_Sheep
T1900044591_TS20190057,-0.014033388047924044,0.052718948524548316,Tibetan_Sheep
T1900044592_TS20190058,-0.12316874588121968,0.04286309512158592,Tibetan_Sheep
T1900044593_TS20190059,-0.2150949029125861,0.03588231454966727,Tibetan_Sheep
T1900044594_TS20190060,-0.19140401232757215,-0.014990900055756021,Tibetan_Sheep
T1900044595_TS20190061,-0.1555232899346384,0.008486435124199122,Tibetan_Sheep
T1900044596_TS20190062,-0.12090326947640322,0.04949942828669349,Tibetan_Sheep
T1900044597_TS20190063,-0.11491532551005462,0.03245659698503414,Tibetan_Sheep
T1900044598_TS20190064,-0.15914688887028902,0.0077771506329778525,Tibetan_Sheep
T1900044599_TS20190065,-0.18594910603760992,0.03122564994012082,Tibetan_Sheep
T1900044600_TS20190066,-0.19488039288841383,0.02764902369237446,Tibetan_Sheep
T1900044601_TS20190067,-0.19856126702931773,0.023000037696499588,Tibetan_Sheep
T1900044602_TS20190068,-0.17643004081418465,0.07093592351987203,Tibetan_Sheep
T1900044604_TS20190070,-0.0768726113508693,0.06506415312136536,Tibetan_Sheep
T1900044605_TS20190071,-0.016247029235237062,0.058999134847418186,Tibetan_Sheep
T1900044606_TS20190072,-0.0753372548627467,0.06922035528253853,Tibetan_Sheep
T1900044607_TS20190073,-0.19023608923000912,0.050972695561989134,Tibetan_Sheep
T1900044608_TS20190074,-0.1369908436457783,0.026476377240191938,Tibetan_Sheep
T1900044609_TS20190075,-0.03800142816239764,0.06134601452701835,Tibetan_Sheep
T1900044610_TS20190076,-0.23445747350798424,0.037506121451891805,Tibetan_Sheep
T1900044611_TS20190077,-0.03438070062616439,0.059508173361289746,Tibetan_Sheep
T1900044612_TS20190078,-0.1919695130114756,0.01338564893437448,Tibetan_Sheep
T1900044614_TS20190080,-0.09779789249201035,-0.0012387640714268732,Tibetan_Sheep
T1900044615_TS20190081,-0.01821439076642076,-0.20718378859006514,Tibetan_Sheep
T1900044616_TS20190082,0.042966736632837385,-0.23643284849886925,Tibetan_Sheep
T1900044620_TS20190086,-0.03257349829499137,-0.18595547185230452,Tibetan_Sheep
T1900044621_TS20190087,-0.010588801157799203,-0.1946583191726905,Tibetan_Sheep
T1900044622_TS20190088,-0.021663831177198705,-0.20897717673927663,Tibetan_Sheep
T1900044623_TS20190089,-0.0060864334411753806,-0.20908304025473384,Tibetan_Sheep
T1900044625_TS20190091,0.03474516830222105,-0.23837762357161046,Tibetan_Sheep
T1900044627_TS20190093,-0.009172425256604973,-0.19707576495973034,Tibetan_Sheep
T1900044629_TS20190095,-0.044754195415635675,-0.2032298008427647,Tibetan_Sheep
T1900044630_TS20190096,-0.05483593830926697,-0.1578845191146705,Tibetan_Sheep
T1900044631_TS20190097,-0.012977589303294568,-0.21579807607535764,Tibetan_Sheep
T1900044632_TS20190098,-0.00325946407414654,-0.21893718967599088,Tibetan_Sheep
T1900044633_TS20190099,0.014849882008882187,-0.20562364272763908,Tibetan_Sheep
T1900044634_TS20190100,-0.009437087696507182,-0.18911646256535594,Tibetan_Sheep
T1900044635_TS20190101,-0.026800144687677583,-0.19403796754100988,Tibetan_Sheep
T1900044636_TS20190102,-0.0020971718142163724,-0.19434279629236537,Tibetan_Sheep
T1900044637_TS20190103,-0.049007287057043145,-0.19713308698100512,Tibetan_Sheep
T1900044638_TS20190104,-0.010672530082790115,-0.21965236454462742,Tibetan_Sheep
T1900044639_TS20190105,0.03488223291660206,-0.2338080695787097,Tibetan_Sheep
T1900044640_TS20190106,0.010190330394270171,-0.20593268786580696,Tibetan_Sheep
T1900044641_TS20190107,-0.011799325226072296,-0.20422609786979973,Tibetan_Sheep
T1900044642_TS20190108,0.012316696477445458,-0.2397371594601792,Tibetan_Sheep
T1900044643_TS20190109,-0.03900461717564214,-0.2099466073501523,Tibetan_Sheep
T1900044644_TS20190110,0.0019109014587249972,-0.2255638943457429,Tibetan_Sheep
T1900044645_TS20190111,-0.0496809081249547,-0.19081795835366455,Tibetan_Sheep
T1900044646_TS20190112,0.020866857831422,-0.18198580934974568,Tibetan_Sheep
T1900044647_TS20190113,-0.02334063265843673,-0.19497814120729806,Tibetan_Sheep
T1900044648_TS20190114,-0.0423460290887272,-0.2107047535770727,Tibetan_Sheep
T1900044649_TS20190115,-0.03344472224410081,-0.20350398948112927,Tibetan_Sheep
T1900044650_TS20190116,-0.045003000445237445,-0.18610431061990315,Tibetan_Sheep
T1900044651_TS20190117,-0.014821420768583645,-0.21325051995708652,Tibetan_Sheep
T1900044652_TS20190118,-0.04163023648597588,-0.2038031512030806,Tibetan_Sheep
T1900044653_TS20190119,-0.0026349240300144027,-0.2040779432258492,Tibetan_Sheep
T1900044654_TS20190120,-0.05711026975115407,-0.18344992057965775,Tibetan_Sheep
T1900044655_TS20190121,-0.19135072303120357,0.04143978060130699,Tibetan_Sheep
T1900044657_TS20190123,-0.19112742070967778,0.05796525641706069,Tibetan_Sheep
T1900044659_TS20190125,-0.18523261675164882,0.028130845064347765,Tibetan_Sheep
T1900044660_TS20190126,-0.04132938122218046,0.05043076523970114,Tibetan_Sheep
T1900044661_TS20190127,-0.21741799162918882,0.041728123861404,Tibetan_Sheep
T1900044663_TS20190129,-0.2205692304843887,0.06120599405641689,Tibetan_Sheep
T1900044664_TS20190130,-0.22098412117027078,0.0655658987260618,Tibetan_Sheep
T1900044665_TS20190131,-0.1868171626170269,0.05687462166739689,Tibetan_Sheep
T1900044666_TS20190132,-0.2047890142463868,0.09621247851497612,Tibetan_Sheep
T1900044669_TS20190135,-0.1987823007145095,0.06258911052485189,Tibetan_Sheep
T1900044670_TS20190136,-0.21776691301754292,0.05574639970319101,Tibetan_Sheep
T1900044671_TS20190137,-0.21751380361964956,0.05190299210739904,Tibetan_Sheep
T1900044672_TS20190138,-0.20795988962605078,0.05686819030086309,Tibetan_Sheep
T1900044673_TS20190139,-0.039205200846887535,0.04664535111478266,Tibetan_Sheep
T1900044674_TS20190140,-0.1857910908380825,0.018546125687368433,Tibetan_Sheep
T1900044676_TS20190142,-0.19636189314121896,0.04736275992088735,Tibetan_Sheep
T1900044677_TS20190143,-0.1818031464404689,0.04219425245759943,Tibetan_Sheep
T1900044678_TS20190144,-0.18454262514706996,0.048462703919052365,Tibetan_Sheep
T1900044679_TS20190145,-0.18483010560928523,0.06923251325776064,Tibetan_Sheep
T1900044680_TS20190146,-0.16604936429240127,0.022418487205466648,Tibetan_Sheep
T1900044681_TS20190147,-0.19534139012706833,0.06399172071905983,Tibetan_Sheep
T1900044682_TS20190148,-0.18393903426375863,0.02588238382931038,Tibetan_Sheep
T1900044683_TS20190149,-0.03944219761944451,0.046652124053607864,Tibetan_Sheep
T1900044684_TS20190150,-0.15327888090102,0.06391818119862895,Tibetan_Sheep
T1900044685_TS20190151,-0.22633493740505184,0.07074704826347283,Tibetan_Sheep
T1900044686_TS20190152,-0.02749253349395425,-0.06917332733960745,Tibetan_Sheep
T1900044687_TS20190153,-0.1611982947885374,0.09682969469663429,Tibetan_Sheep
T1900044688_TS20190154,0.042816294249437954,-0.09437207115217419,Tibetan_Sheep
T1900044689_TS20190155,-0.23742973216319163,0.10267098369745568,Tibetan_Sheep
T1900044690_TS20190156,-0.17522705430653307,0.09741161935026353,Tibetan_Sheep
T1900044691_TS20190157,-0.21487148602509337,0.09816117055357362,Tibetan_Sheep
T1900044692_TS20190158,-0.044565935125815456,-0.08079200172720714,Tibetan_Sheep
T1900044693_TS20190159,-0.17153924152277908,0.08114677264137889,Tibetan_Sheep
T1900044694_TS20190160,0.030001925823744193,-0.11859598876391221,Tibetan_Sheep
T1900044695_TS20190161,-0.22985265285929854,0.10647304745797398,Tibetan_Sheep
T1900044696_TS20190162,-0.2051815032349966,0.10376954413264172,Tibetan_Sheep
T1900044697_TS20190163,-0.11452774439458613,-0.06681520833296238,Tibetan_Sheep
T1900044698_TS20190164,-0.21031363693762775,0.0911096848642324,Tibetan_Sheep
T1900044699_TS20190165,-0.2086796488517217,0.08071751262488301,Tibetan_Sheep
T1900044700_TS20190166,-0.17530012452207364,0.08037379582120831,Tibetan_Sheep
T1900044701_TS20190167,-0.0874147896313056,-0.054378609600841114,Tibetan_Sheep
T1900044702_TS20190168,-0.19830558504169635,0.057097586756457756,Tibetan_Sheep
T1900044703_TS20190169,-0.03873559200139855,-0.08065233337637842,Tibetan_Sheep
T1900044705_TS20190171,-0.18401039169881944,0.09213883006929822,Tibetan_Sheep
T1900044706_TS20190172,-0.19697382504109973,0.06217221580766871,Tibetan_Sheep
T1900044708_TS20190174,-0.16081635346653816,0.1150952354877051,Tibetan_Sheep
T1900044709_TS20190175,-0.21706348071076834,0.09710442524592482,Tibetan_Sheep
T1900044711_TS20190177,-0.17333433285038685,0.13948404632935377,Tibetan_Sheep
T1900044713_TS20190179,-0.14390543255901223,0.08056447649150632,Tibetan_Sheep
T1900044714_TS20190180,-0.11375265887602105,0.0959707995238759,Tibetan_Sheep
T1900044715_TS20190181,-0.19978630310665058,0.1315018511633939,Tibetan_Sheep
T1900044716_TS20190182,-0.2054385188400274,0.13805244670489825,Tibetan_Sheep
T1900044717_TS20190183,-0.1586323103278289,0.10786993194358109,Tibetan_Sheep
T1900044718_TS20190184,-0.20375904874551093,0.14016339361937719,Tibetan_Sheep
T1900044719_TS20190185,-0.21200793800398982,0.08701703696696812,Tibetan_Sheep
T1900044720_TS20190186,-0.158943049569132,0.13816619294557708,Tibetan_Sheep
T1900044722_TS20190188,-0.1474466878137469,0.0971503203916105,Tibetan_Sheep
T1900044723_TS20190189,-0.162638732365215,0.1436818771713729,Tibetan_Sheep
T1900044724_TS20190190,-0.203634466182398,0.13986694767233712,Tibetan_Sheep
T1900044725_TS20190191,-0.1660744948650102,0.09215767964459123,Tibetan_Sheep
T1900044726_TS20190192,-0.2345497861138203,0.074146503358809,Tibetan_Sheep
T1900044727_TS20190193,-0.23476786550667883,0.0926790197836878,Tibetan_Sheep
T1900044728_TS20190194,-0.20314753334475996,0.12820953411871808,Tibetan_Sheep
T1900044729_TS20190195,-0.14964863279863325,0.10939683313855929,Tibetan_Sheep
T1900044730_TS20190196,-0.16206001326856506,0.09065343137842954,Tibetan_Sheep
T1900044731_TS20190197,-0.236056507106371,0.0756354806486426,Tibetan_Sheep
T1900044732_TS20190198,-0.21526602751530594,0.12716526047350898,Tibetan_Sheep
T1900044734_TS20190200,-0.22279291556567413,0.08139641130094456,Tibetan_Sheep
T1900044735_TS20190201,-0.2010151860205339,0.13968601204322936,Tibetan_Sheep
T1900044736_TS20190202,-0.17381244703817983,0.14211965157455003,Tibetan_Sheep
T1900044737_TS20190203,-0.16836892665399547,0.10876330818381033,Tibetan_Sheep
T1900044738_TS20190204,-0.20700732035756236,0.13865307235225718,Tibetan_Sheep
T1900044739_TS20190205,-0.17291220296891924,0.09063473160816655,Tibetan_Sheep
T1900044740_TS20190206,-0.16146586111192718,0.10583872150388748,Tibetan_Sheep
T1900044741_TS20190207,-0.14570394242334778,0.09741048891475271,Tibetan_Sheep
T1900044742_TS20190208,-0.16277737422174135,0.14055182700273983,Tibetan_Sheep
T1900044743_TS20190209,-0.18353225252107422,0.023351084722320534,Tibetan_Sheep
T1900044744_TS20190210,-0.2155048085059883,0.1272360369947156,Tibetan_Sheep
T1900044745_TS20190211,-0.21536897729144552,0.13572422369094136,Tibetan_Sheep
T1900044746_TS20190212,-0.200204657427168,0.09835672164675789,Tibetan_Sheep
T1900044747_TS20190213,-0.16566078146699678,0.14718882736392097,Tibetan_Sheep
T1900044748_TS20190414,-0.21375754086840168,0.12978198377117478,Tibetan_Sheep
T1900044749_TS20190415,-0.19631616196276844,-0.006206761347579303,Tibetan_Sheep
T1900044750_TS20190416,-0.2275523430674738,0.05848371060278572,Tibetan_Sheep
T1900044751_TS20190417,-0.15130604396375685,0.10102748377947998,Tibetan_Sheep
T1900044752_TS20190418,-0.16784160535527723,0.09896929058687906,Tibetan_Sheep
T1900044754_TS20190420,-0.1754959487162712,0.1296131286928197,Tibetan_Sheep
T1900044755_TS20190421,-0.19207046703029418,0.13987684578565,Tibetan_Sheep
T1900044756_TS20190222,-0.21527003495624006,-0.03219202713452596,Tibetan_Sheep
T1900044757_TS20190223,-0.09343698931627983,-0.1155913965698238,Tibetan_Sheep
T1900044758_TS20190224,-0.20226885883254617,-0.010725415727304136,Tibetan_Sheep
T1900044759_TS20190225,-0.18878142159990824,-0.039971733235459266,Tibetan_Sheep
T1900044760_TS20190226,-0.2112731893421128,-0.026555179736315267,Tibetan_Sheep
T1900044761_TS20190227,-0.19453852979483383,0.0024808492772074773,Tibetan_Sheep
T1900044762_TS20190228,-0.17109181294045778,-0.03308899954917481,Tibetan_Sheep
T1900044763_TS20190229,-0.1119932229429961,-0.1006872115460158,Tibetan_Sheep
T1900044764_TS20190230,-0.19070686747684265,-0.024617409830153085,Tibetan_Sheep
T1900044765_TS20190231,-0.15107457405208716,-0.09712181416791893,Tibetan_Sheep
T1900044766_TS20190232,-0.19504555287578093,0.0032767226519050045,Tibetan_Sheep
T1900044767_TS20190233,-0.16619523615251788,-0.03873032652625699,Tibetan_Sheep
T1900044768_TS20190234,-0.15813825885230867,-0.08054855755940396,Tibetan_Sheep
T1900044769_TS20190235,-0.21290492596355864,-0.04011238883907709,Tibetan_Sheep
T1900044770_TS20190236,-0.1584383226944479,-0.04617763989791114,Tibetan_Sheep
T1900044771_TS20190237,-0.2276863751370259,0.014366563392341873,Tibetan_Sheep
T1900044772_TS20190238,-0.16938164229211114,-0.031868317971355004,Tibetan_Sheep
T1900044773_TS20190239,-0.16575803839285283,-0.037416253546206424,Tibetan_Sheep
T1900044774_TS20190240,-0.15928639244798234,-0.08153691749684887,Tibetan_Sheep
T1900044775_TS20190241,-0.1944314203151268,0.007444846560031555,Tibetan_Sheep
T1900044776_TS20190242,-0.16126359359121722,-0.043562918533128436,Tibetan_Sheep
T1900044777_TS20190243,-0.17364627798602877,-0.033544864970352306,Tibetan_Sheep
T1900044778_TS20190244,-0.17052060650836404,-0.017161053282419087,Tibetan_Sheep
T1900044779_TS20190245,-0.13669261701627117,-0.05711179789476626,Tibetan_Sheep
T1900044780_TS20190246,-0.22144462835732298,0.00924023431788919,Tibetan_Sheep
T1900044781_TS20190247,-0.21459159569412606,-0.036736927542278246,Tibetan_Sheep
T1900044782_TS20190248,-0.1353526613931662,-0.07614676305028985,Tibetan_Sheep
T1900044783_TS20190249,-0.16461887385172694,-0.05453621683650412,Tibetan_Sheep
T1900044784_TS20190250,-0.16899688276813565,-0.022557789732143282,Tibetan_Sheep
T1900044785_TS20190251,-0.16755056346061198,-0.0963297766920317,Tibetan_Sheep
T1900044786_TS20190252,-0.21221884121955825,-0.04956859697567426,Tibetan_Sheep
T1900044787_TS20190253,-0.19797723604475045,-0.0266140154275731,Tibetan_Sheep
T1900044788_TS20190254,-0.20203184892265844,0.05731014602303612,Tibetan_Sheep
T1900044789_TS20190255,-0.22562444570606827,0.11129381688077548,Tibetan_Sheep
T1900044790_TS20190256,-0.24005964549209832,0.04934717818289854,Tibetan_Sheep
T1900044791_TS20190257,-0.24189319936724546,0.05117663666879686,Tibetan_Sheep
T1900044792_TS20190258,-0.2210012470152143,0.0568247681612048,Tibetan_Sheep
T1900044793_TS20190259,-0.24040527980975912,0.045255259244260916,Tibetan_Sheep
T1900044794_TS20190260,-0.2142833993018241,0.025669693363620905,Tibetan_Sheep
T1900044795_TS20190261,-0.23222855365170914,0.0087587390150578,Tibetan_Sheep
T1900044796_TS20190262,-0.20832108388275108,-2.2844735827507812e-4,Tibetan_Sheep
T1900044797_TS20190263,-0.21033085802977192,0.03152540596532897,Tibetan_Sheep
T1900044798_TS20190264,-0.21544477239733895,0.01927798646533022,Tibetan_Sheep
T1900044799_TS20190265,-0.1745460471257748,0.047058237221989103,Tibetan_Sheep
T1900044800_TS20190266,-0.20019892503115314,0.012480294543934243,Tibetan_Sheep
T1900044801_TS20190267,-0.23657843062891806,0.06045259714960797,Tibetan_Sheep
T1900044802_TS20190268,-0.18984343286254324,0.06207352567328761,Tibetan_Sheep
T1900044803_TS20190269,-0.2306736281426628,0.06814035493473304,Tibetan_Sheep
T1900044804_TS20190270,-0.2360061968275388,0.0711366608210663,Tibetan_Sheep
T1900044805_TS20190271,-0.19150174293183328,0.03936820377174118,Tibetan_Sheep
T1900044806_TS20190272,-0.22050335677413344,0.054033933309494464,Tibetan_Sheep
T1900044807_TS20190273,-0.23020156621308638,0.014645016514034727,Tibetan_Sheep
T1900044808_TS20190274,-0.22015707961843464,0.04846899242099238,Tibetan_Sheep
T1900044809_TS20190275,-0.1739401140393836,0.04579689851287097,Tibetan_Sheep
T1900044810_TS20190276,-0.2195527343880426,0.03565088788470337,Tibetan_Sheep
T1900044811_TS20190277,-0.20505566477988776,4.829780849975666e-4,Tibetan_Sheep
T1900044812_TS20190278,-0.24686552165150055,0.04284558772213572,Tibetan_Sheep
T1900044813_TS20190279,-0.23890210038051618,0.048960274253860694,Tibetan_Sheep
T1900044814_TS20190280,-0.23410242137220266,0.010586378484763808,Tibetan_Sheep
T1900044815_TS20190281,-0.23715119796082584,0.049018852232643566,Tibetan_Sheep
T1900044816_TS20190282,-0.2265903155888268,0.06858769206670073,Tibetan_Sheep
T1900044817_TS20190283,-0.22516438783828255,0.07178534857526508,Tibetan_Sheep
T1900044818_TS20190284,-0.20565752272361887,0.01480098038440905,Tibetan_Sheep
T1900044819_TS20190285,-0.21849704984321117,0.0711670728165884,Tibetan_Sheep
T1900044820_TS20190286,-0.2346351659860608,0.04668187684061357,Tibetan_Sheep
T1900044821_TS20190287,-0.2615011476341225,0.06885277118701118,Tibetan_Sheep
T1900044822_TS20190288,-0.1933174467773292,0.05776564775057015,Tibetan_Sheep
T1900044823_TS20190289,-0.21719144152760217,0.015448261119616637,Tibetan_Sheep
T1900044824_TS20190290,-0.25745502052978697,0.07929106891817483,Tibetan_Sheep
T1900044825_TS20190291,-0.20122453142778066,0.052155860045303926,Tibetan_Sheep
T1900044826_TS20190292,-0.23111069024616526,0.02855059705544495,Tibetan_Sheep
T1900044827_TS20190293,-0.23952641150103884,0.045022503638905205,Tibetan_Sheep
T1900044828_TS20190294,-0.12382252842178586,-0.07348965852991064,Tibetan_Sheep
T1900044829_TS20190295,-0.17172584463227822,-0.0585763789017526,Tibetan_Sheep
T1900044830_TS20190296,-0.12074669975915117,-0.07172366573177136,Tibetan_Sheep
T1900044831_TS20190297,-0.1305691708593427,-0.06510912593603049,Tibetan_Sheep
T1900044832_TS20190298,-0.1878411106322434,-0.09028190792438873,Tibetan_Sheep
T1900044833_TS20190299,-0.1327978453217556,-0.06508277816805948,Tibetan_Sheep
T1900044834_TS20190300,-0.1520197385379971,-0.07226981747575148,Tibetan_Sheep
T1900044835_TS20190301,-0.16915305013339269,-0.0478949960322172,Tibetan_Sheep
T1900044836_TS20190302,-0.14803682273522092,-0.06801842063411906,Tibetan_Sheep
T1900044837_TS20190303,-0.13069585045521662,-0.09788438977872382,Tibetan_Sheep
T1900044838_TS20190304,-0.163027201869294,-0.05893522510752905,Tibetan_Sheep
T1900044839_TS20190305,-0.1609752052502341,-0.08016394792035639,Tibetan_Sheep
T1900044840_TS20190306,-0.12427250084930454,-0.07043638049996882,Tibetan_Sheep
T1900044841_TS20190307,-0.1264020977160752,-0.062592198286797393,Tibetan_Sheep
T1900044842_TS20190308,-0.1327760417317436,-0.12112362058348909,Tibetan_Sheep
T1900044843_TS20190309,-0.17753187967497583,-0.07291702064372281,Tibetan_Sheep
T1900044844_TS20190310,-0.12359528880795793,-0.06387097367896162,Tibetan_Sheep
T1900044845_TS20190311,-0.1963300213815795,-0.04044573333045111,Tibetan_Sheep
T1900044846_TS20190312,-0.1408850243453217,-0.10700130983800255,Tibetan_Sheep
T1900044847_TS20190313,-0.16424429571172192,-0.023666729924556495,Tibetan_Sheep
T1900044848_TS20190314,-0.12724988534777615,-0.06035134087804561,Tibetan_Sheep
T1900044849_TS20190315,-0.1932470398518922,-0.0831307001828076,Tibetan_Sheep
T1900044850_TS20190316,-0.13475919774989367,-0.10190263443691593,Tibetan_Sheep
T1900044851_TS20190317,-0.1303980336929439,-0.06460830580407059,Tibetan_Sheep
T1900044852_TS20190318,-0.16179202393104397,-0.10836546916227896,Tibetan_Sheep
T1900044853_TS20190319,-0.15117726451130764,-0.08583135040098314,Tibetan_Sheep
T1900044854_TS20190320,-0.16882585390556254,-0.0312893326273094,Tibetan_Sheep
T1900044855_TS20190321,-0.19419014119522843,-0.04240010874152573,Tibetan_Sheep
T1900044856_TS20190322,-0.162374476357292,-0.08147019977846796,Tibetan_Sheep
T1900044857_TS20190323,-0.1713352639280072,-0.06126177629837894,Tibetan_Sheep
T1900044858_TS20190324,-0.15923949073466356,-0.11536171773037793,Tibetan_Sheep
T1900044859_TS20190325,-0.14281820581345012,-0.11522726536915597,Tibetan_Sheep
T1900044860_TS20190326,-0.1259877429608191,-0.1453170160054282,Tibetan_Sheep
T1900044861_TS20190327,-0.15182632658912645,-0.1301876102370182,Tibetan_Sheep
T1900044862_TS20190328,-0.12784817826374442,-0.09993914685819565,Tibetan_Sheep
T1900044863_TS20190329,-0.11829197857700396,-0.06538816245302767,Tibetan_Sheep
T1900044864_TS20190330,-0.15062862083506387,-0.033999117466799116,Tibetan_Sheep
T1900044865_TS20190331,-0.16009340452401905,-0.04225057930966438,Tibetan_Sheep
T1900044866_TS20190332,-0.12764086530869834,-0.09145868210312386,Tibetan_Sheep
T1900044867_TS20190333,-0.16728920202809427,-0.05706547292086887,Tibetan_Sheep
T1900044868_TS20190334,-0.15009075970167757,-0.07986939823174917,Tibetan_Sheep
T1900044869_TS20190335,-0.21741193218691302,-0.006299080288522637,Tibetan_Sheep
T1900044870_TS20190336,-0.17298482599774165,-0.06904187405565668,Tibetan_Sheep
T1900044872_TS20190338,-0.1027767990124891,-0.06166122218827614,Tibetan_Sheep
T1900044873_TS20190339,-0.16780032989420185,-0.022712043955829382,Tibetan_Sheep
T1900044874_TS20190340,-0.2172212172232919,-0.012271474943155735,Tibetan_Sheep
T1900044876_TS20190342,-0.20042340287946978,-0.055019541080107245,Tibetan_Sheep
T1900044877_TS20190343,-0.1722248456728556,-0.05731149644257104,Tibetan_Sheep
T1900044879_TS20190345,-0.1702629129279329,-0.025270846605019697,Tibetan_Sheep
T1900044880_TS20190346,-0.18920935763499877,-0.023925684139335622,Tibetan_Sheep
T1900044883_TS20190349,-0.1919001611601398,-0.04868889925288966,Tibetan_Sheep
T1900044885_TS20190351,-0.15233718645762304,-0.085242932313802,Tibetan_Sheep
T1900044888_TS20190354,-0.18675615803465873,-0.040218436732656,Tibetan_Sheep
T1900044889_TS20190355,-0.10177283577765127,-0.12070021602017594,Tibetan_Sheep
T1900044890_TS20190356,-0.1496037961448255,-0.04806833952309915,Tibetan_Sheep
T1900044892_TS20190358,-0.18181591216648052,-0.021435573770124016,Tibetan_Sheep
T1900044894_TS20190360,-0.17312919902816382,-0.013813888426074842,Tibetan_Sheep
