SGB_ID,T1900045231_TH20190001,T1900045232_TH20190002,T1900045235_TH20190005,T1900045236_TH20190006,T1900045237_TH20190007,T1900045238_TH20190008,T1900045239_TH20190009,T1900045240_TH20190010,T1900045241_TH20190011,T1900045242_TH20190012,T1900045243_TH20190013,T1900045244_TH20190014,T1900045245_TH20190015,T1900045246_TH20190016,T1900045247_TH20190017,T1900045248_TH20190018,T1900045249_TH20190019,T1900045250_TH20190020,T1900045252_TH20190022,T1900045253_TH20190023,T1900045254_TH20190024,T1900045255_TH20190025,T1900045256_TH20190026,T1900045257_TH20190027,T1900045258_TH20190028,T1900045259_TH20190029,T1900045260_TH20190030,T1900045261_TH20190031,T1900045262_TH20190032,T1900045263_TH20190033,T1900045264_TH20190034,T1900045265_TH20190035,T1900045266_TH20190036,T1900045267_TH20190037,T1900045268_TH20190038,T1900045269_TH20190039,T1900045270_TH20190040,T1900045271_TH20190041,T1900045272_TH20190042,T1900045273_TH20190043,T1900045274_TH20190044,T1900045275_TH20190045,T1900045276_TH20190046,T1900045277_TH20190047,T1900045278_TH20190048,T1900045279_TH20190049,T1900045280_TH20190050,T1900045281_TH20190051,T1900045282_TH20190052,T1900045283_TH20190053,T1900045284_TH20190054,T1900045285_TH20190055,T1900045286_TH20190056,T1900045287_TH20190057,T1900045288_TH20190058,T1900045289_TH20190059,T1900045290_TH20190060,T1900045291_TH20190061,T1900045292_TH20190062,T1900045293_TH20190063,T1900045294_TH20190064,T1900045295_TH20190065,T1900045296_TH20190066,T1900045297_TH20190067,T1900045298_TH20190068,T1900045299_TH20190069,T1900045300_TH20190070,T1900045301_TH20190071,T1900045302_TH20190072,T1900045303_TH20190073,T1900045304_TH20190074,T1900045305_TH20190075,T1900045306_TH20190076,T1900045307_TH20190077,T1900045308_TH20190078,T1900045309_TH20190079,T1900045310_TH20190080,T1900045311_TH20190081,T2001009369_TH82
T1900044980_TA20190042_bin.317,0,0.008539238253878693,0.03731109896189081,0.005315175501713877,0.006704889262811136,0,0.006649494990221699,0.011087974361061936,0,0.021232991453042176,0.005495956086210392,0,0.006553923945626002,0.006317544757539346,0.012357675691084929,0.022803668942456504,0.015827093071618368,0.03198206511469652,0,0.00640133962041655,0,0,0.006564342830209589,0,0.005208835656411262,0,0,0,0.009495963054160362,0.00669056861040788,0,0.0058174996340763065,0.006250754231629432,0.012000726354483305,0,0,0.005733797292922641,0.00607279506547601,0.005700443269864337,0,0,0,0,0,0.00570402554795464,0,0.005681890775140666,0,0.00865876412795053,0.008251527592828115,0.008013589795938789,0.010025189140771497,0.005046370604111312,0.008806376186068917,0.005632564430734976,0.0061844714770111706,0.00510149198071408,0.006165688705885747,0.005278628327979439,0,0,0.004623018258398927,0,0.008888785561513578,0,0.006247565348205452,0,0,0,0.0065060263850133275,0,0,0.005476377469765185,0,0.005886118370433439,0.0063168597249206905,0.016723107246437302,0.007443222102270296,0
T1900044980_TA20190042_bin.319,0,0.00887143419517499,0.016519031946650997,0,0.0135188307018322,0,0,0.03681999919221953,0.007987880609364145,0.016619188541430525,0,0,0,0.019361519380079004,0.08768484709799222,0.024119672676749283,0,0.03377774579231141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007158602902958567,0,0.009446180027652308,0.06316384033671088,0.03148240206218969,0.09682562127413122,0.033843290767043316,0.023948267923127514,0.03248517934380206,0.013066630647161459,0.02633912308531459,0,0,0.02202858247001569,0,0.07531282945446535,0,0.017428875263117687,0.01408634621151012,0,0.010260693631442797,0.011558301474565632,0,0,0.014319203400895415,0.014042975726730161,0.016267877506045206,0.00671007724623655,0.04435647387793894,0,0
T1900044980_TA20190042_bin.33,0,0.015130549435353448,0.00839999966613045,0.009319706093107817,0.013377941189528073,0,0.012952498376174836,0.012484348782767777,0.02345622512968746,0.006883151305596146,0.0061146445398234245,0,0.020488553809700986,0.018585609271166727,0.012260057521706362,0.0057646719919499856,0.0156420361227312,0.00789243371584355,0.04248075525638787,0.010970847376815265,0.033403290482152126,0.029288168167560483,0.010590440863198651,0.020797952297050674,0.010842896823721939,0.042188969713426,0.0468541775283461,0.045890424535399696,0.005611222185847774,0.005943879131083918,0.0439426274155095,0.013954268320926678,0.06577684040735314,0.0070343295948682065,0.017498708952976727,0.010656209132085525,0.012712947858415678,0.012691636715145293,0.026651715070765514,0.034018080255642645,0.04620976549999753,0.009362448999262665,0.031202979244396762,0.03279968563257987,0.01281476988651903,0.033261224809818864,0.013267155747960394,0.032555756501832504,0.021508152553957646,0.019891763440241933,0.02048274916601195,0.006626996068070303,0.014560049340640676,0.007620872828990301,0.02266017152107843,0.01623114662673342,0.013516934670993472,0.014157431210236809,0.014589605431829467,0.01755017368099585,0.01843849254769737,0.010693891323163018,0.01651647095543853,0.00757445078039996,0.019392675176505083,0.006775213923636601,0.012882982864211048,0.013828260367484854,0.013896568688886056,0.00630173188055266,0.011323018467572962,0.01645068660531542,0.024123262103331346,0.01812157115955834,0.00924524007246998,0.01890526070190392,0.004980388934804763,0.009513516680869485,0.0227858721228916
T1900044980_TA20190042_bin.354,0,0.011266419155682503,0.023752333776076322,0.022328537983073708,0.013124329563295246,0,0.010300149525926217,0,0.028651726324410227,0.012723100747681034,0,0.01108321161195437,0.04381688468944262,0.014638825427937985,0.016944936179248922,0.011068403249527214,0.015648741596628536,0,0.028561066402469765,0,0.02892691965762174,0.03188547618990064,0,0,0.008042182686246341,0.007122328330800296,0,0.012012016794868935,0.008434268100551565,0,0.0086347893129833,0,0,0,0,0.007416471099948857,0,0,0,0.03668513456002633,0.010014755792708234,0,0.020680509486384106,0.020377471379558764,0,0.036092005179587494,0,0.031907019264521906,0.021019639910643144,0.01980590495364121,0.021613211289636135,0.025268586924693415,0.05450308717330405,0.07833668430906039,0.06827420648086424,0.06764378401172916,0.05366383320805631,0.06305929147497574,0.0690706481705502,0.06475775953626496,0.08773043610955657,0.040816087295872515,0.19217444598241998,0.07522515748186086,0.07171876746830806,0.02308152620834556,0.0691212461770688,0.10116420120314007,0.07242553974424706,0.04928147039129601,0.08269652223683861,0.0975496985055956,0.06562524533659823,0.09259218121244996,0.03926676440142789,0.040018594792070615,0,0.11944957667372044,0
T1900044980_TA20190042_bin.36,0,0.026705285178199752,0.00491622140169536,0,0,0,0,0.021296322322196207,0,0.031053352946115307,0,0,0,0,0,0.020784299809084836,0.01717718820293843,0.012595217444948804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044980_TA20190042_bin.362,0,0.029538402639636165,0.014482483358628935,0.033463642266173904,0.02756632644060818,0,0.036277861330955494,0.019014832078334456,0.016840376874872155,0.025575580485669235,0.024556876518407093,0.009231090192488793,0.044885208623608654,0.015632947197802487,0.01728400318578048,0.00903788796824761,0.015540221084874925,0.008232639199289704,0.026794071889589283,0.04132775475921887,0.024969287137895216,0.020391211625970213,0.040714060528024995,0.029797309925732984,0.04403071970999231,0.07018727221817116,0.06904699449483548,0.08499442637040105,0.017550758228332332,0.008532922906077649,0.0753678504993207,0.05933925349751854,0.03329797479825596,0.019231992971259403,0.01767102414214421,0.03617256355930856,0.05871862620912499,0.053735778752462215,0.032799989147983745,0.03045539419744034,0.0879826907744018,0.03250402285542653,0.025152914560164646,0.02373832587841154,0.012820956895077793,0.028907258339106106,0.051446026053439085,0.02182146879851034,0.05971192882555696,0.0584193521082023,0.06289621301851038,0.028575860797023143,0.0345882827418431,0.03478594950446929,0.04911239070354506,0.07719510662790528,0.031697784612100696,0.048024709739119306,0.03831711130694756,0.044029665588701694,0.08747870264909524,0.029048388427840827,0.09058026467550828,0.040860244652316115,0.045911192520502325,0.018878647521956393,0.02629984677576209,0.08091556448875023,0.02156766185288705,0.03131299298413521,0.07022629725899628,0.09012323237531915,0.05317935212620782,0.06244599217935505,0.025997768811205055,0.05625732350316346,0.0143425600114555,0.03390181839238665,0.024883224054285013
T1900044980_TA20190042_bin.367,0,0.0750804510004077,0.25471059792386963,0.14592504342717755,0.02040773850004307,0,0.10980329579368556,0.07316795917016147,0.029223003809903933,0.057228324527789386,0.09257617242674018,0.10421706155329218,0.03912452062862503,0.011707314877165054,0.04488114005036446,0.028392075074567983,0.09004699687628628,0.11370304692886372,0,0,0,0,0,0,0,0,0,0,0.41400424898512506,0.011106279212330034,0,0,0.007160516444790807,0.6589020229109207,0.00799648849210988,0,0,0,0.010982846081427732,0,0,0,0,0,0.008659122970096935,0,0,0,0.05598749002310482,0.0339700128752228,0.04331303515043367,0.17787056741419868,0.22185322276243669,0.20868163021154398,0.2419383379905441,0.13905147907817453,0.2530435214815453,0.03666109526385068,0.2488480178060213,0,0.006718476903121061,0.1186536804327744,0.007786615924718546,0.2027707891063759,0,0.09316704841703179,0.0665184334851736,0.009299339290336835,0.054088264316873205,0.07241536460940597,0.008686827746174748,0,0.16606234208459345,0.027404088710982367,0.10681717361548018,0.03525217669915458,0.21643935210669069,0.00752084670677448,0
T1900044980_TA20190042_bin.382,0,0.011101453628075483,0,0,0,0,0,0.007796947024315022,0.01940955196858552,0,0,0,0.009414095267359937,0,0,0,0.008212513553490062,0,0.020000464196351393,0.020116497730463423,0.018042003624295613,0.02254710324770677,0.016839731514608557,0,0.021853626622687795,0.022302599762160327,0.022068487841207532,0.028696349418063732,0,0,0.022495686318389992,0.02857492797110315,0.02649294150279712,0,0.010610985727057739,0.023195346179965486,0.02758578970525803,0.019349414198603518,0.012816327079479068,0.023464479734785187,0.024595756322858875,0.016208035766373776,0.018479777559593864,0.019988367364232665,0.007275370063100381,0.02220034494337097,0.01542784260861169,0.0201981630567632,0.011279629498808716,0.010804161023452333,0.01172219818346605,0,0,0,0.0067083220437221475,0.022925695335304783,0,0.02319600662554628,0.007025514208685317,0.028303621349926512,0.05812480967778269,0.012526455967017493,0.04388935812629153,0,0.028176592787023086,0.010635690827200357,0.020456695157611376,0.04890423469573914,0.019403664981540017,0.0073482101208824785,0.04504790057057003,0.05368679005764075,0.0068959253307456485,0.029521866316188437,0.007549929641482451,0.009663464428762819,0,0.03306836608808858,0.010615333382016099
T1900044980_TA20190042_bin.394,0,0.007219410183298659,0.012526384889347873,0.006156530166455034,0.049103202927722696,0,0.00899613753615658,0.010317374517165592,0.02506907687448187,0.007443340327348153,0.006972550009343195,0,0.025637418092786635,0.04326300102352933,0.008248176523638974,0.010409994235790868,0,0.010902447516025197,0.008679697012920528,0.08229367720846799,0.009341948521570635,0.008040810917271142,0.059557468440394994,0.07176453244892611,0.0708347346138644,0.02834202951622481,0.027080818259178217,0.02220572338918235,0.014137666983987695,0.04883203308392526,0.01645188604745328,0.07095439217110268,0.0089098103117704,0.01307937957762453,0.036728217302825106,0.07724669540834322,0.06277595140793396,0.0584797112589691,0.05317787164815579,0.006768209639557306,0.01800446761019936,0.06275914417499605,0.007477466971741979,0.008693573691260165,0.050289395227625225,0.007089984181382854,0.04933112758638801,0.008894293858026188,0,0,0,0,0.013540679736590108,0,0.015314746911956292,0.008389445627977834,0.014303146846768321,0.010945089692560212,0.010021833976280039,0.012189445744929769,0.019224292003091007,0.006512452821366757,0.03275020989929086,0,0.01398226284679027,0.009251912779720319,0,0.010366650363915252,0,0.007750105327108176,0.010149507941238627,0.011734604082748878,0.016163429085504735,0.010330272458199768,0,0,0,0.03626771369956768,0.03783429790003555
T1900044980_TA20190042_bin.407,0,0.004851078090623678,0.009119260193918422,0.0207438633011086,0.037546909556492813,0,0.018164694443846795,0.010786804306245687,0.02752739766797969,0,0.019653269594157252,0,0,0.049662045256697505,0.004849178962643478,0.008431829536828719,0.0071344563908604,0.012052935177916481,0.01801257486719038,0.011661310947362877,0.017794257257191675,0.01730702599430271,0.01235727093861268,0.011544619830811363,0.018378338127486148,0.005268722463625058,0.005059442943227223,0,0.004909663691931283,0.012221931065151858,0,0.008867296232855123,0.013318394643264071,0,0.010807205834899494,0.01988181842881226,0.014923529910247271,0.006348671786217417,0.008454039202451762,0.013359041585955803,0,0.013999533832872682,0.015027581815257393,0.01459098339728937,0.009326977733658792,0.014437392165299353,0.008849094032592385,0.018165886402013748,0.02926044719211702,0.026238799680722843,0.022618268083689587,0.007422181615231826,0.021376366889030093,0.005639158582176014,0.022139830228824688,0.018203725272631942,0.021414211560351032,0.01158242683569812,0.015523113632610275,0.01968584338262589,0.035030007649507686,0.010909494681808426,0.04928647209407368,0,0.0231237558937684,0.013802322976882622,0.023346897995965833,0.0153406609650724,0.026823833250720984,0,0.0077986174881141046,0.013359908955139858,0.023237196386804403,0.019549211427525283,0,0.02095113866690323,0,0.054979680267306805,0.00764522942299441
T1900044980_TA20190042_bin.414,0,0.010127551387215734,0.07114345229908946,0,0.04036039740611376,0,0,0.04182195225087959,0.017063905096863806,0.044005842345596215,0,0,0,0.08073798037639238,0.04260771784117009,0.03269138497975964,0.017159703930017783,0.02780156108160006,0,0.06052744504586441,0,0,0.029157611322888025,0,0.08811106428415753,0,0,0,0,0,0,0.08255052442739885,0,0,0,0.09200124417408972,0.07846579947041296,0.08516220910252692,0,0,0,0.05914116360390939,0,0,0,0,0.05064205090470424,0,0,0,0,0,0.11903664502566724,0,0.11885004750310027,0,0.08833464588185332,0.02717558196937629,0.08723771843462082,0,0,0,0,0,0,0,0.03653187905766398,0,0.03766382760449257,0.10216537225943292,0.009082544220873035,0.015186072596027332,0.050603566242946006,0.07625122015127311,0.08565547996390042,0,0,0,0
T1900044980_TA20190042_bin.436,0,0.02790268927738164,0.029328116192149686,0.05537975913550532,0.09432119493720266,0,0.05748712881109166,0.03617706504358414,0.06454791025425682,0.021908375510372242,0.05201227927053882,0.027925801044098527,0.028962331459040286,0.08525413893986143,0.02058372456889635,0.03448200058190931,0.026842276884155192,0.05799183602874274,0.020379779840068724,0.02812426890844668,0.020473881131825612,0.02153273141559832,0.02253194930605453,0.04630240678661995,0.025478829790010107,0.007889372545566669,0.006260737204636516,0.00784922097419394,0,0.03003587427031741,0.00973509312397838,0.02070503089216493,0.015401969899454755,0,0.028382845104192075,0.02385585290878705,0.02310058731447337,0.020426590595017606,0.04231045172035512,0.02163770845033054,0.008162995840747525,0.02414542201116595,0.018241949802117696,0.02231556671220892,0.04350249835181157,0.023651533019389083,0.018654637849311487,0.023425427789184213,0.025605179526300745,0.027213559587543325,0.0328657796333717,0.04264184554451534,0.043008636353813426,0.03479947256748074,0.036411909307441225,0,0.039898042567461024,0.055261284947926856,0.03729456475615685,0.03161625247997547,0,0.00622327196092781,0,0.030258478495522732,0.03534195536537969,0.005639303662372308,0.033121160793233066,0.035011731130272006,0.036439216513841174,0.009159074323058135,0.03956823816202583,0.028072510594580432,0.03238011810179741,0.043081962504172205,0.007089921783972029,0.026320097033111164,0.040487712290860664,0.006993942061653605,0.028187371973708505
T1900044980_TA20190042_bin.472,0,0.14741650350285068,0.27719307099669016,0.2985684712062718,0.07931888248373764,0,0.25857707653959605,0.2487299427602784,0.062348284330299285,0.2938185519220578,0.24418328224435773,0.05994530179168661,0.10092774255771281,0.06817332418962077,0.09967396443720188,0.4941218336424558,0.3191736122290503,0.4158406188218928,0.02486234283834027,0.05347793302335337,0.027875974405972736,0.019631920278622733,0.038862426975866754,0.01587424589084581,0.05981845784022297,0,0,0,0.14617177363441125,0.007620258475494969,0,0.04370527075451626,0.01986082099754199,0.10715198022489342,0.00912623691771321,0.0591385724190236,0.04603435857215562,0.0391768606048785,0.00903624134367884,0.018295580782559474,0,0.052644247804161194,0.032488808184437605,0.03016895727113457,0.014239408546633634,0.016589540356889053,0.031659588143971414,0.03190574429548962,0.08071094423001281,0.09706181332608475,0.09348728656567656,0.1133013200634241,0.022951152242675226,0.053495032251427765,0.01685053402170142,0.04280209497740487,0.021360890258691347,0.02831139051929758,0.014203522061007346,0.007332972883298412,0,0.05184532120181254,0,0.056599439841223065,0.007065505588860244,0.08112272719172958,0.017426378094162927,0.06465023896685285,0.02490029654224873,0.015332095762373878,0.06032038085482676,0.04660192454086276,0.020244729105193725,0.014850466815408258,0.014054388076374788,0.09181351376939062,0.11028121875310104,0,0.00773682403374652
T1900044980_TA20190042_bin.481,0,0.006597158709512376,0.007723485365829142,0,0.11700527889150147,0,0,0.011746126071768366,0.03624968583033332,0,0,0,0.01685957099424803,0.07313516516724339,0.024766296592816536,0.019335605703006273,0.011379847080616514,0,0.008366716653903043,0.008869093337816275,0.008938149344533203,0.007422701576742769,0,0,0.007081456224935949,0.0063196856829718945,0,0.006804974163251226,0,0,0.006916644522171597,0.007287523342476177,0.007283960022203703,0,0,0.008691919242616464,0.0077094850740758334,0.006496537467125321,0,0.00836641229334308,0.007960361393239425,0,0.010591108471901173,0.012163805414569918,0,0.007922240421661139,0,0.008516894649535691,0,0,0,0.008249573914422508,0.0946814487624346,0.008135167236249838,0.0633412902722891,0.009077167915590913,0.09219550501918376,0,0.10451695111756748,0,0.007526812069922003,0.01641562398716846,0.006005399730592648,0.00993526229161801,0,0.005874403810567538,0.02597552319980617,0,0.02456279310360406,0,0,0,0.07945072351629805,0,0,0,0,0.011471448801997085,0
T1900044980_TA20190042_bin.49,0,0.010800697326067043,0.01176797156307433,0.008374486145252644,0.015359173951545204,0,0.008727126645240621,0.013357824254988443,0.013750432523989853,0.0065386907562195685,0.011915378612669714,0.019183210346386637,0.012573766573538508,0.012296357989319655,0.005006372674661388,0.015295451662723034,0.014235244218677046,0.012771556295660416,0.026646121334539398,0.019211659292749806,0.030310541092330244,0.021997219240587448,0.016370976955392608,0.03768381766539812,0.01734994399090669,0.010796270270120398,0.009964765920094591,0.009048028741956956,0.012969247447303106,0.06304497685350331,0.010813207220227413,0.016441207423864686,0.02849989332100812,0.014011096929599898,0.04470961454876254,0.01736835403459828,0.018798379708719646,0.014396131306647412,0.031002065269458073,0.019580543838579066,0.008972220884188373,0.01744002796968375,0.03023311447543607,0.023919662605616038,0.047119267581381914,0.023961817493327067,0.0135625564348374,0.025773482165577528,0.0194882149126902,0.02053089198237771,0.017772358584818123,0.019932085265472695,0.02421414855055292,0.01464110766888221,0.02110669969537582,0.006582489458404943,0.023840963601696304,0.008778801319235655,0.018212608223243734,0.012882753149983097,0.03970369868393181,0.0031600219514423466,0.04064523487119629,0.013226510039236833,0.011455484373124134,0,0.015212876796343451,0.025363023428771676,0.0184236724849613,0.016670527681014024,0.020498913159787944,0.02809504161985468,0.02598047784777723,0.021353741174817163,0.011497058624651706,0.012629510140009034,0.02580254597437844,0.054851121148069,0.038427721848442745
T1900044980_TA20190042_bin.56,0,0.004289209312914769,0,0,0.016094590478785198,0,0,0,0.009822729492412426,0,0,0,0,0.021955007014331115,0.004497703195056501,0.11620427794711441,0.006139902276702592,0,0.2676300833914778,0,0.22986343029055661,0.32628257852762155,0,0,0,0.33532815642838254,0.3102391523137347,0.2701908096105949,0,0,0.3007010566996877,0,0.2543236463815229,0,0,0.004626062342251017,0,0,0,0.2448214181478392,0.24624902604697235,0,0.16550438398981107,0.27177517489614805,0,0.26354912696549576,0,0.28396641067288836,0,0,0,0.059104202896748496,0.008013480399101424,0.09473421991166005,0.007646061184369965,0.04428272745518834,0.007589225053475766,0,0.008558512731110517,0.022813816460773476,0.004400948074201294,0.09741234376738081,0,0.1054163658004077,0.019627662590711477,0.05465294417096265,0.017345073532906752,0.18142732144369408,0.01228442140136981,0.008175738994438566,0.28237317250099636,0.11983142976683982,0.006423050696847657,0,0.010496934900601041,0.004503843647265238,0.05295266730613185,0.004491758545191115,0
T1900044980_TA20190042_bin.66,0,0.009813007987892974,0.0059529345893073685,0,0,0,0,0,0,0,0,0,0,0,0.009837543865410088,0,0.006014623543575366,0,0,0.009681983970251046,0,0,0,0,0.008184084459765532,0,0,0.0054502712835163315,0.006980911652530043,0,0,0.008650979392801917,0.006223456570673986,0.006421635008048372,0,0.007561418490166587,0.007074091957041777,0.007637884203726417,0.0068086155500238785,0.006857053175783737,0,0.006511248712361571,0,0,0,0.0057682080397497525,0,0.00617273932907589,0,0,0,0,0.006893415336394435,0.007623734540821329,0.008536019753074574,0.006492727442275307,0.009307948103091716,0.01999966209242506,0.010358505435889879,0.012408539928805926,0.012253873651068246,0.006989552359105599,0.011715134859212908,0.008247395984000505,0.013055222327584326,0.0063664401987814055,0.009633284508926214,0.01392875312190472,0.008335801077700615,0,0.01612656693056401,0.010352786515121663,0.007469389857649179,0.013779520291010778,0,0,0,0.007750471632449158,0
T1900044980_TA20190042_bin.68,0,0.12336033755718,0,0,0,0,0,0.057158976312717456,0,0,0,0,0,0.022923988879353645,0,0.05982905363826732,0.06707382506244611,0.10822442362604838,0,0.04254173816334903,0,0,0.05410015423577103,0,0.04627032106182688,0,0,0,0,0,0,0.033696307675136115,0,0,0,0.03878374084130339,0.06650407111433633,0.03892319784027919,0,0,0,0.027278824901013785,0,0,0,0,0.03765398341126053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08879016282780454,0,0,0,0,0.0843577115221142,0,0,0,0
T1900044980_TA20190042_bin.81,0,0.060972156880357176,0.018970775875629696,0.034506964849225004,0.05931746534259049,0,0.04874383296845543,0.03823213221394632,0.03631104399797841,0.014297058847019295,0.03758288027534841,0,0,0.0335344010184432,0,0.04612730213023894,0.026837892660170785,0.08204956209175385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1900044980_TA20190042_bin.90,0,0.1887228362288717,0.014060846134994876,0.08951216048520046,0.05152000494714505,0,0.08856925123291985,0.030642138783667672,0.0440301527077607,0.0664240507905095,0.052182250836213265,0.03689679941634058,0.03566022943998355,0.02552766884323429,0.017852400401826094,0.05448546061967445,0.08756404267744555,0.05305741116820983,0.07654218882619222,0.1375747252759309,0.07383263530605441,0.07234050066541914,0.1400470228821122,0.056356516327464815,0.10916513387480113,0.03135773653955347,0.032728197447311064,0.03680323264842406,0.08067011389215524,0.016970378364095425,0.037679742013098816,0.13916081521532755,0.09742903767940295,0.07855596134870203,0.04041959395768646,0.1120475940738627,0.11534954878350237,0.12616137434871866,0.11485697162020843,0.06890035979170801,0.03167074548575775,0.09165117766094974,0.07295237125514986,0.06276033297244411,0.025731826102062535,0.07718121088608236,0.10167855013274213,0.06141134614423171,0.08186871598635354,0.05255087343533844,0.055075587318823914,0.03947043159013534,0.052709602232172414,0.07569018604729287,0.06126289142742705,0.054289987209589885,0.06180092386161935,0.14760489256142612,0.0578509481972593,0.01971379288931134,0.05591510602853834,0.04619272719450449,0.042135246345268766,0.06167108429500002,0.01581289691541861,0.0626196830776728,0.029292627158846098,0.031985781499442485,0.023835390212247516,0.08972894613930117,0.04907424339655163,0.03786809906608831,0.0695048834313625,0.09702866782920208,0.07184158980354988,0.05254659920265798,0.02363002973641167,0.06627572309489359,0.07112196041090332
T1900044980_TA20190042_bin.94,0,0.006695285861645965,0.018129991944295216,0,0.007996007933065227,0,0,0.023900606054442938,0.032213226799366924,0.027543923439593113,0,0,0.008037178926594106,0.013894810292951911,0.02660745018132933,0.026034074217994557,0.010441388450850608,0.007887110083418039,0.007980034533608097,0,0.008669032980036068,0.014612944083937393,0,0,0,0.010573090862978769,0.00599271271131989,0.006737748677433532,0.016311495383950103,0,0.006011116781303829,0,0,0.014459173905234131,0.007550316410416011,0,0,0,0.009793933455356785,0.008978425734297605,0.006109990359967619,0,0.007409689285349003,0.0075426683884821785,0,0.012047268950310724,0,0.011016322670243852,0.00837392492680544,0.007500035988940423,0.010517727382073183,0.01524207192091161,0.020318052089376308,0.021167576238565165,0.02162608221142722,0.006418266609893132,0.02364164490670533,0.012330376632327089,0.0246423605273553,0.038624292275154896,0.027470108816439465,0.006033361386238008,0.03566943412175882,0.02076821585455673,0.0384286199469793,0,0.03230907432709223,0.047673845202842055,0.03675842350701815,0.035776925311096094,0.04645965993453855,0.03783957315488305,0.014204771212238563,0.025645559676813794,0.03784952921039485,0.01111289118879423,0,0.02920660405407961,0
T1900044981_TA20190043_bin.104,0,0.07156956327874797,0.19801236843149175,0.04343853855461853,0.17610865188044478,0,0.041420834388389366,0.17825864505727634,0.10001596795033407,0.047422569034779816,0.09519730281157698,0.04637488412661312,0.13436537599022697,0.12078401431450804,0.19132587560063163,0.2512962806960149,0.15261011072539762,0.16083003357750272,0.06831247603370551,0.1781920675152408,0.08231998890963464,0.05719251511028156,0.1874545389611024,0.3234478321152515,0.14832697762555094,0.0939780820293621,0.09845165444554352,0.0913558110202044,0.07036970568488174,0.4817652895302416,0.09387584297156851,0.1422051099730822,0.07811827078520636,0.055396660767413355,0.3417086023775909,0.17382250154803403,0.15915303881261555,0.1276160167169457,0.2926050181460343,0.06261636585457643,0.07952848735571354,0.17718621072125915,0.10391950786841533,0.08619881296896884,0.319094310483747,0.05747839573614745,0.13603280617470445,0.0795799862261735,0.23175289211870767,0.27065149490417073,0.20522930115262455,0.29077973363856613,0.19102727628672683,0.19372339876083414,0.13584642914634756,0.10416139926425406,0.15008201418114356,0.14856909144490793,0.16488993706418287,0.42543982367821065,0.1030540310400588,0.045555633873604284,0.08750775082643418,0.22536152304781107,0.4262528137399031,0.020738742457267863,0.25553930640280503,0.3584588891945413,0.3076313290606016,0.2167169031864796,0.30525929703648147,0.3603350655309129,0.22430607679359793,0.3099703814150866,0.18199854684095704,0.2051766349631682,0.3052646347401094,0.15680100642387346,0.3315795034418941
T1900044981_TA20190043_bin.132,0,0.0049926477955320805,0.008415315665435548,0.0063368620879169155,0.006044047185274311,0,0.008483072619332488,0.012795702776289414,0,0.016178587819356827,0.00804686333831246,0,0.006478986991355507,0.006661934892764506,0.01686205776136584,0.008655702713190827,0.009782537733475219,0.017205249575045527,0.011199150283266377,0.04424128302570369,0.01227504947281666,0.009786953094240358,0.0730089734335595,0.04571283957271589,0.021404843195967336,0.021968431558239385,0.025589354900717,0.023890111678604643,0.03534105238677697,0.04898714617445547,0.025463477033591378,0.027512664169227905,0.025689391391256162,0.07534667674100308,0.06894237688972732,0.02274564707599729,0.031167871891010845,0.02866236221873346,0.0533785080039458,0.012052794827160375,0.029159649849671638,0.035829353595835556,0.018113490132192798,0.014030858563724512,0.07090165409523212,0.009884798535304575,0.05049867659155968,0.016692950958936633,0.014257413224100056,0.020129921761094856,0.010729420316560113,0.02528818656758028,0.00874206907985735,0.024143504123019154,0.006651495393395439,0.018220673970797283,0.006685671767898224,0.06918528984268947,0.005570220481415924,0,0.009214437804223728,0.01619917779792054,0.019588414333579638,0.01929125210572005,0,0.031783564988664276,0.013622059515424275,0.024505758666476578,0.010641944656461642,0.0097500505014904,0.00703588472885748,0.01054050950057834,0.010321880450967935,0.012228673166435609,0.00874504828268593,0.01162016596667528,0.029180062668741014,0.044889448854283705,0.047514263924784195
