Genus,Event,Co-phylogeny_rate,Host-swap_rate,SGB Name,More,Less,pNpS_ratio,Taxonomy
g__Aphodosoma,Non-specific,0.6,0.4,SGB_5224,0.015023474,0.962441315,0.07057456,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Aphodosoma;s__
g__Bacillus_AD,Host swap,0.272727273,0.727272727,SGB_7109,0.182407407,0.642592593,0.17574021,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__DSM-1321;g__Bacillus_AD;s__
g__Bacillus_AD,Host swap,0.272727273,0.727272727,SGB_8740,0.211888112,0.474825175,0.245113571,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__DSM-1321;g__Bacillus_AD;s__
g__Bulleidia,Non-specific,0.733333333,0.266666667,SGB_6964,0.009414226,0.975941423,0.068739595,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__
g__Caccoplasma,Non-specific,0.894736842,0.105263158,SGB_12798,0.01417004,0.975708502,0.080304173,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__G3-4614;g__Caccoplasma;s__Caccoplasma sp015061035
g__Caccoplasma,Non-specific,0.894736842,0.105263158,SGB_8823,0.002262443,0.99321267,0.130155979,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__G3-4614;g__Caccoplasma;s__
g__CAG-177,Co-phylogeney,0.761904762,0.238095238,SGB_3045,0.004347826,0.988043478,0.078876746,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__
g__CAG-177,Co-phylogeney,0.761904762,0.238095238,SGB_5305,0.009694258,0.975391499,0.105039914,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__
g__CAG-390,Non-specific,0.636363636,0.363636364,SGB_645,0.002557545,0.995524297,0.075733149,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-390;s__
g__CAG-485,Non-specific,0.704545455,0.295454545,SGB_11665,0.018669778,0.970828471,0.128344482,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp015061085
g__CAG-485,Non-specific,0.704545455,0.295454545,SGB_6408,0.005486968,0.989026063,0.093711983,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__
g__CAG-485,Non-specific,0.704545455,0.295454545,SGB_8960,0.005208333,0.994791667,0.07995002,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp017547845
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_10270,0.038461538,0.948275862,0.10504305,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_10496,0.006369427,0.989384289,0.078235787,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017461285
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_1101,0.008827238,0.989911728,0.095975673,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_11732,0.036307692,0.792615385,0.090999011,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_12028,0.00944206,0.983690987,0.120665955,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp015060335
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_12072,0.010156971,0.986149584,0.071181888,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017415715
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_12642,0.034188034,0.894148586,0.177993528,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017472115
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_12684,0.014899211,0.979842244,0.100100179,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_12727,0.031197302,0.950252951,0.103204314,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_12896,0.048331415,0.941311853,0.294878195,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017442315
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_13060,0.014909478,0.981895634,0.139944849,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_13107,0.041629761,0.943312666,0.147413455,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017626555
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_13176,0.003484321,0.994192799,0.077464668,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017465225
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_13584,0.015625,0.981907895,0.101130268,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017471965
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_13869,0.005530973,0.993362832,0.09585288,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp015060395
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_13996,0.005641749,0.994358251,0.108699791,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017399905
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_14060,0.024850895,0.970178926,0.123264312,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp015060405
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_1517,0.004599816,0.986200552,0.074930849,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp015060255
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_2299,0.057052298,0.904912837,0.1564371,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_3327,0.029075805,0.962616822,0.124700814,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_4445,0.032478632,0.942735043,0.144601194,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_4736,0.022810219,0.967153285,0.128665824,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017937885
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_4743,0.007481297,0.967581047,0.089962121,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_4868,0.040554963,0.954108858,0.113502016,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_5135,0.016057092,0.955396967,0.11731188,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_637,0.086120401,0.873745819,0.27250217,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_6447,0.018595041,0.979338843,0.108029344,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_6589,0.020075282,0.962358846,0.094287826,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017383945
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_6819,0.01511879,0.963282937,0.105453261,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_7266,0.010406812,0.982970672,0.122081114,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp904501835
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_7328,0.058518519,0.865925926,0.11443282,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_7358,0.005998286,0.978577549,0.133167209,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_7483,0.01191766,0.986998917,0.086700264,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_7699,0.004962779,0.990074442,0.089934992,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_7862,0.027936963,0.933381089,0.110827169,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_8358,0.018337408,0.971882641,0.090819937,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017549145
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_9012,0.021641118,0.965734896,0.158208955,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_9475,0.010162602,0.981707317,0.102646152,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_9556,0.013414634,0.981707317,0.105247432,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp017398335
g__Cryptobacteroides,Non-specific,0.633165829,0.366834171,SGB_9905,0.125139665,0.865921788,0.270018348,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__
g__DTU089,Host swap,0.363636364,0.636363636,SGB_10020,0.004061738,0.991064175,0.080007992,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__
g__DTU089,Host swap,0.363636364,0.636363636,SGB_4651,0.040204678,0.882309942,0.112067716,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__
g__DTU089,Host swap,0.363636364,0.636363636,SGB_582,0,1,0.11744457,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__
g__DTU089,Host swap,0.363636364,0.636363636,SGB_7084,0.013293944,0.961595273,0.114706946,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_10137,0.006684492,0.990641711,0.095638891,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp015060445
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_10940,0.009564293,0.981934113,0.098724398,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_11412,0.027906977,0.96627907,0.131377551,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp015060225
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_11442,0.01494396,0.97758406,0.110670262,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp017935505
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_13193,0.050947867,0.938388626,0.143186475,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_13728,0.001457726,0.995626822,0.062339332,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp017631435
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_13754,0.006711409,0.988814318,0.070927567,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp017625535
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_1888,0.134572491,0.820074349,0.279566434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_1920,0.012776831,0.980408859,0.133680556,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp015060245
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_4074,0.011964108,0.978065803,0.071254928,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp018065035
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_6273,0.015469613,0.974585635,0.071104329,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp900769735
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_7236,0.0795053,0.879858657,0.195262434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_7823,0.107226107,0.746697747,0.088980244,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp900769385
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_8024,0.013257576,0.977272727,0.070490206,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_8398,0.043875686,0.916819013,0.079661649,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_8563,0.014066496,0.980818414,0.089546508,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__
g__Egerieousia,Non-specific,0.722222222,0.277777778,SGB_9803,0.007159905,0.988066826,0.083078399,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__
g__Enterocola,Co-phylogeney,0.833333333,0.166666667,SGB_629,0.015625,0.97578125,0.092375837,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Enterocola;s__Enterocola sp017517845
g__Escherichia,Non-specific,0.589285714,0.410714286,SGB_5333,0.012972363,0.974619289,0.0982497,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
g__HGM04593,Non-specific,0.66,0.34,SGB_10185,0.026714801,0.964620939,0.085909524,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017407905
g__HGM04593,Non-specific,0.66,0.34,SGB_10190,0.008361204,0.987458194,0.090744102,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__
g__HGM04593,Non-specific,0.66,0.34,SGB_10312,0.007680492,0.980030722,0.091327805,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp015060835
g__HGM04593,Non-specific,0.66,0.34,SGB_10315,0.002873563,0.997126437,0.076778374,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017503645
g__HGM04593,Non-specific,0.66,0.34,SGB_10633,0.049964814,0.885995778,0.137454982,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017408685
g__HGM04593,Non-specific,0.66,0.34,SGB_10862,0,1,0.089747307,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017522915
g__HGM04593,Non-specific,0.66,0.34,SGB_11166,0.003816794,0.996183206,0.091428571,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__
g__HGM04593,Non-specific,0.66,0.34,SGB_11271,0.020833333,0.96969697,0.117418906,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__
g__HGM04593,Non-specific,0.66,0.34,SGB_11390,0.032229185,0.962399284,0.159061278,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017536325
g__HGM04593,Non-specific,0.66,0.34,SGB_11696,0.024061598,0.969201155,0.098145506,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp900769465
g__HGM04593,Non-specific,0.66,0.34,SGB_12326,0.005382131,0.994617869,0.09129685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__
g__HGM04593,Non-specific,0.66,0.34,SGB_12512,0.00810081,0.98829883,0.165001738,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017416705
g__HGM04593,Non-specific,0.66,0.34,SGB_12553,0.016835017,0.977553311,0.149394218,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__
g__HGM04593,Non-specific,0.66,0.34,SGB_1315,0.008762322,0.986856517,0.1108642,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017938245
g__HGM04593,Non-specific,0.66,0.34,SGB_13336,0,0.997687861,0.108765653,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp015060885
g__HGM04593,Non-specific,0.66,0.34,SGB_13379,0.006016847,0.993983153,0.091936502,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017398805
g__HGM04593,Non-specific,0.66,0.34,SGB_1363,0.007366483,0.988029466,0.10013969,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp015060965
g__HGM04593,Non-specific,0.66,0.34,SGB_13669,0.003546099,0.994089835,0.098185927,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__
g__HGM04593,Non-specific,0.66,0.34,SGB_13786,0.004950495,0.995049505,0.079215353,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017536695
g__HGM04593,Non-specific,0.66,0.34,SGB_13998,0.002217295,0.997782705,0.069256757,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017631585
g__HGM04593,Non-specific,0.66,0.34,SGB_2225,0.026609442,0.967381974,0.148324615,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp015060905
g__HGM04593,Non-specific,0.66,0.34,SGB_2771,0.098202824,0.63029525,0.109437751,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__
g__HGM04593,Non-specific,0.66,0.34,SGB_6388,0.023880597,0.973134328,0.126051408,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp904501775
g__HGM04593,Non-specific,0.66,0.34,SGB_6616,0.004524887,0.995475113,0.092326387,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__
g__HGM04593,Non-specific,0.66,0.34,SGB_7597,0.003984064,0.994687915,0.098235098,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017647725
g__HGM04593,Non-specific,0.66,0.34,SGB_7652,0.014581734,0.976976209,0.087085811,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017555585
g__HGM04593,Non-specific,0.66,0.34,SGB_9811,0.024291498,0.973684211,0.102299349,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__
g__HGM05376,Host swap,0.358974359,0.641025641,SGB_2386,0.04787234,0.949468085,0.21350057,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__HGM05376;s__HGM05376 sp017522255
g__HGM05376,Host swap,0.358974359,0.641025641,SGB_4428,0.052631579,0.926031294,0.248037641,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__HGM05376;s__HGM05376 sp017560705
g__HGM05376,Host swap,0.358974359,0.641025641,SGB_6550,0.041338583,0.958661417,0.201586746,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__HGM05376;s__HGM05376 sp900769785
g__HGM05376,Host swap,0.358974359,0.641025641,SGB_6751,0.038851351,0.95777027,0.15983163,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__HGM05376;s__HGM05376 sp017646685
g__HGM05376,Host swap,0.358974359,0.641025641,SGB_827,0.05518018,0.935810811,0.192834668,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__HGM05376;s__HGM05376 sp017507285
g__HGM05376,Host swap,0.358974359,0.641025641,SGB_8688,0.06640625,0.9140625,0.256291617,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__HGM05376;s__HGM05376 sp017555745
g__HGM12619,Co-phylogeney,0.9,0.1,SGB_11431,0.007168459,0.988351254,0.079299488,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__HGM12619;s__HGM12619 sp015067305
g__HGM12619,Co-phylogeney,0.9,0.1,SGB_7460,0.028910304,0.940696812,0.094568893,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__HGM12619;s__HGM12619 sp904502105
g__HUN007,Co-phylogeney,0.5625,0.4375,SGB_11112,0.013445378,0.978991597,0.128550202,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__HUN007;s__HUN007 sp015066745
g__HUN007,Co-phylogeney,0.5625,0.4375,SGB_4241,0.128118678,0.718813216,0.239393868,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__HUN007;s__
g__HUN007,Co-phylogeney,0.5625,0.4375,SGB_4252,0.07775378,0.844492441,0.224792259,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__HUN007;s__
g__HUN007,Co-phylogeney,0.5625,0.4375,SGB_4306,0.022207268,0.945491252,0.107587721,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__HUN007;s__
g__HUN007,Co-phylogeney,0.5625,0.4375,SGB_5863,0.056589147,0.889922481,0.12125055,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__HUN007;s__
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_10509,0.060606061,0.852008457,0.125583703,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_11342,0.019740901,0.914250463,0.095803465,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_11519,0.00312989,0.993740219,0.087089652,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp015061365
g__Limimorpha,Non-specific,0.650793651,0.349206349,SGB_11619,0.084181314,0.896392229,0.173722628,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__
